Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
5,88;5,15;3,84;810;810;1;9;1;0;0;0;27;0;0;2;0;0;1;2637376;2624400;0;816;816;1;16;16;1;1;3,417;1,139
5,76;4,87;3,23;812;812;1;9;1;0;0;0;27;0;0;2;0;0;1;2650384;2637376;0;816;816;1;16;16;1;1;3,400;1,133
6,04;4,97;3,50;814;814;1;9;1;0;0;0;27;0;0;2;0;0;1;2663424;2650384;0;816;816;1;16;16;1;1;3,383;1,128
5,97;4,51;3,69;816;816;1;9;1;0;0;0;27;0;0;2;0;0;1;2676496;2663424;0;816;816;1;16;16;1;1;3,367;1,122
6,00;4,75;3,74;818;818;1;9;1;0;0;0;27;0;0;2;0;0;1;2689600;2676496;0;832;832;1;16;16;1;1;3,483;1,161
6,00;4,87;3,66;820;820;1;9;1;0;0;0;27;0;0;2;0;0;1;2702736;2689600;0;832;832;1;16;16;1;1;3,466;1,155
5,71;4,63;3,76;822;822;1;9;1;0;0;0;27;0;0;2;0;0;1;2715904;2702736;0;832;832;1;16;16;1;1;3,449;1,150
6,12;4,92;3,57;824;824;1;9;1;0;0;0;27;0;0;2;0;0;1;2729104;2715904;0;832;832;1;16;16;1;1;3,433;1,144
5,89;3,87;3,81;826;826;1;9;1;0;0;0;27;0;0;2;0;0;1;2742336;2729104;0;832;832;1;16;16;1;1;3,416;1,139
5,90;4,67;3,53;828;828;1;9;1;0;0;0;27;0;0;2;0;0;1;2755600;2742336;0;832;832;1;16;16;1;1;3,399;1,133
5,79;4,87;4,02;830;830;1;9;1;0;0;0;27;0;0;2;0;0;1;2768896;2755600;0;832;832;1;16;16;1;1;3,383;1,128
6,52;4,72;3,17;832;832;1;9;1;0;0;0;27;0;0;2;0;0;1;2782224;2768896;0;832;832;1;16;16;1;1;3,367;1,122
5,81;4,71;3,90;834;834;1;9;1;0;0;0;27;0;0;2;0;0;1;2795584;2782224;0;848;848;1;16;16;1;1;3,481;1,160
6,23;4,93;3,93;836;836;1;9;1;0;0;0;27;0;0;2;0;0;1;2808976;2795584;0;848;848;1;16;16;1;1;3,464;1,155
5,96;4,86;3,64;838;838;1;9;1;0;0;0;27;0;0;2;0;0;1;2822400;2808976;0;848;848;1;16;16;1;1;3,448;1,149
6,38;4,41;4,15;840;840;1;9;1;0;0;0;27;0;0;2;0;0;1;2835856;2822400;0;848;848;1;16;16;1;1;3,431;1,144
5,93;4,99;3,85;842;842;1;9;1;0;0;0;27;0;0;2;0;0;1;2849344;2835856;0;848;848;1;16;16;1;1;3,415;1,138
5,93;5,05;4,08;844;844;1;9;1;0;0;0;27;0;0;2;0;0;1;2862864;2849344;0;848;848;1;16;16;1;1;3,399;1,133
6,09;4,25;4,10;846;846;1;9;1;0;0;0;27;0;0;2;0;0;1;2876416;2862864;0;848;848;1;16;16;1;1;3,383;1,128
6,48;5,12;4,65;848;848;1;9;1;0;0;0;27;0;0;2;0;0;1;2890000;2876416;0;848;848;1;16;16;1;1;3,367;1,122
5,99;5,14;4,32;850;850;1;9;1;0;0;0;27;0;0;2;0;0;1;2903616;2890000;0;864;864;1;16;16;1;1;3,479;1,160
6,24;5,05;3,72;852;852;1;9;1;0;0;0;27;0;0;2;0;0;1;2917264;2903616;0;864;864;1;16;16;1;1;3,463;1,154
6,20;4,99;4,54;854;854;1;9;1;0;0;0;27;0;0;2;0;0;1;2930944;2917264;0;864;864;1;16;16;1;1;3,446;1,149
6,10;4,42;3,87;856;856;1;9;1;0;0;0;27;0;0;2;0;0;1;2944656;2930944;0;864;864;1;16;16;1;1;3,430;1,143
7,23;4,82;4,43;858;858;1;9;1;0;0;0;27;0;0;2;0;0;1;2958400;2944656;0;864;864;1;16;16;1;1;3,414;1,138
6,19;4,74;4,11;860;860;1;9;1;0;0;0;27;0;0;2;0;0;1;2972176;2958400;0;864;864;1;16;16;1;1;3,399;1,133
5,98;5,50;3,96;862;862;1;9;1;0;0;0;27;0;0;2;0;0;1;2985984;2972176;0;864;864;1;16;16;1;1;3,383;1,128
6,01;4,90;4,01;864;864;1;9;1;0;0;0;27;0;0;2;0;0;1;2999824;2985984;0;864;864;1;16;16;1;1;3,367;1,122
6,93;5,26;4,17;866;866;1;9;1;0;0;0;27;0;0;2;0;0;1;3013696;2999824;0;880;880;1;16;16;1;1;3,477;1,159
6,55;4,52;4,01;868;868;1;9;1;0;0;0;27;0;0;2;0;0;1;3027600;3013696;0;880;880;1;16;16;1;1;3,461;1,154
5,65;5,16;4,04;870;870;1;9;1;0;0;0;27;0;0;2;0;0;1;3041536;3027600;0;880;880;1;16;16;1;1;3,445;1,148
6,06;4,66;3,93;872;872;1;9;1;0;0;0;27;0;0;2;0;0;1;3055504;3041536;0;880;880;1;16;16;1;1;3,429;1,143
5,83;5,20;4,15;874;874;1;9;1;0;0;0;27;0;0;2;0;0;1;3069504;3055504;0;880;880;1;16;16;1;1;3,414;1,138
6,33;5,62;4,94;876;876;1;9;1;0;0;0;27;0;0;2;0;0;1;3083536;3069504;0;880;880;1;16;16;1;1;3,398;1,133
6,26;5,71;4,75;878;878;1;9;1;0;0;0;27;0;0;2;0;0;1;3097600;3083536;0;880;880;1;16;16;1;1;3,383;1,128
6,18;4,65;4,16;880;880;1;9;1;0;0;0;27;0;0;2;0;0;1;3111696;3097600;0;880;880;1;16;16;1;1;3,367;1,122
6,25;4,87;4,17;882;882;1;9;1;0;0;0;27;0;0;2;0;0;1;3125824;3111696;0;896;896;1;16;16;1;1;3,475;1,158
6,00;5,18;4,22;884;884;1;9;1;0;0;0;27;0;0;2;0;0;1;3139984;3125824;0;896;896;1;16;16;1;1;3,459;1,153
6,44;5,07;4,13;886;886;1;9;1;0;0;0;27;0;0;2;0;0;1;3154176;3139984;0;896;896;1;16;16;1;1;3,444;1,148
6,14;5,32;4,62;888;888;1;9;1;0;0;0;27;0;0;2;0;0;1;3168400;3154176;0;896;896;1;16;16;1;1;3,428;1,143
6,31;5,16;4,33;890;890;1;9;1;0;0;0;27;0;0;2;0;0;1;3182656;3168400;0;896;896;1;16;16;1;1;3,413;1,138
6,26;4,89;4,45;892;892;1;9;1;0;0;0;27;0;0;2;0;0;1;3196944;3182656;0;896;896;1;16;16;1;1;3,398;1,133
6,35;4,95;4,11;894;894;1;9;1;0;0;0;27;0;0;2;0;0;1;3211264;3196944;0;896;896;1;16;16;1;1;3,383;1,128
6,61;5,23;4,01;896;896;1;9;1;0;0;0;27;0;0;2;0;0;1;3225616;3211264;0;896;896;1;16;16;1;1;3,367;1,122
6,72;4,72;4,65;898;898;1;9;1;0;0;0;27;0;0;2;0;0;1;3240000;3225616;0;912;912;1;16;16;1;1;3,473;1,158
6,03;4,71;4,25;900;900;1;9;1;0;0;0;27;0;0;2;0;0;1;3254416;3240000;0;912;912;1;16;16;1;1;3,458;1,153
6,37;5,11;4,66;902;902;1;9;1;0;0;0;27;0;0;2;0;0;1;3268864;3254416;0;912;912;1;16;16;1;1;3,443;1,148
6,31;4,64;4,81;904;904;1;9;1;0;0;0;27;0;0;2;0;0;1;3283344;3268864;0;912;912;1;16;16;1;1;3,427;1,142
5,93;5,14;4,53;906;906;1;9;1;0;0;0;27;0;0;2;0;0;1;3297856;3283344;0;912;912;1;16;16;1;1;3,412;1,137
6,33;4,88;4,08;908;908;1;9;1;0;0;0;27;0;0;2;0;0;1;3312400;3297856;0;912;912;1;16;16;1;1;3,397;1,132
6,21;5,28;4,78;910;910;1;9;1;0;0;0;27;0;0;2;0;0;1;3326976;3312400;0;912;912;1;16;16;1;1;3,382;1,127
6,52;5,30;4,06;912;912;1;9;1;0;0;0;27;0;0;2;0;0;1;3341584;3326976;0;912;912;1;16;16;1;1;3,368;1,123
5,91;4,87;4,31;914;914;1;9;1;0;0;0;27;0;0;2;0;0;1;3356224;3341584;0;928;928;1;16;16;1;1;3,472;1,157
6,38;5,36;4,34;916;916;1;9;1;0;0;0;27;0;0;2;0;0;1;3370896;3356224;0;928;928;1;16;16;1;1;3,456;1,152
5,81;5,48;4,50;918;918;1;9;1;0;0;0;27;0;0;2;0;0;1;3385600;3370896;0;928;928;1;16;16;1;1;3,441;1,147
6,21;5,26;4,20;920;920;1;9;1;0;0;0;27;0;0;2;0;0;1;3400336;3385600;0;928;928;1;16;16;1;1;3,426;1,142
6,56;5,57;4,77;922;922;1;9;1;0;0;0;27;0;0;2;0;0;1;3415104;3400336;0;928;928;1;16;16;1;1;3,412;1,137
6,47;4,98;4,07;924;924;1;9;1;0;0;0;27;0;0;2;0;0;1;3429904;3415104;0;928;928;1;16;16;1;1;3,397;1,132
6,45;5,11;4,67;926;926;1;9;1;0;0;0;27;0;0;2;0;0;1;3444736;3429904;0;928;928;1;16;16;1;1;3,382;1,127
6,70;5,13;4,32;928;928;1;9;1;0;0;0;27;0;0;2;0;0;1;3459600;3444736;0;928;928;1;16;16;1;1;3,368;1,123
6,68;4,97;4,30;930;930;1;9;1;0;0;0;27;0;0;2;0;0;1;3474496;3459600;0;944;944;1;16;16;1;1;3,470;1,157
6,56;5,20;4,71;932;932;1;9;1;0;0;0;27;0;0;2;0;0;1;3489424;3474496;0;944;944;1;16;16;1;1;3,455;1,152
6,19;4,72;4,78;934;934;1;9;1;0;0;0;27;0;0;2;0;0;1;3504384;3489424;0;944;944;1;16;16;1;1;3,440;1,147
6,24;4,49;4,52;936;936;1;9;1;0;0;0;27;0;0;2;0;0;1;3519376;3504384;0;944;944;1;16;16;1;1;3,426;1,142
6,51;4,74;4,32;938;938;1;9;1;0;0;0;27;0;0;2;0;0;1;3534400;3519376;0;944;944;1;16;16;1;1;3,411;1,137
6,40;4,78;4,82;940;940;1;9;1;0;0;0;27;0;0;2;0;0;1;3549456;3534400;0;944;944;1;16;16;1;1;3,397;1,132
6,07;5,18;4,95;942;942;1;9;1;0;0;0;27;0;0;2;0;0;1;3564544;3549456;0;944;944;1;16;16;1;1;3,382;1,127
6,29;5,14;4,32;944;944;1;9;1;0;0;0;27;0;0;2;0;0;1;3579664;3564544;0;944;944;1;16;16;1;1;3,368;1,123
6,37;5,48;4,67;946;946;1;9;1;0;0;0;27;0;0;2;0;0;1;3594816;3579664;0;960;960;1;16;16;1;1;3,468;1,156
6,58;5,73;4,86;948;948;1;9;1;0;0;0;27;0;0;2;0;0;1;3610000;3594816;0;960;960;1;16;16;1;1;3,454;1,151
6,23;4,88;5,09;950;950;1;9;1;0;0;0;27;0;0;2;0;0;1;3625216;3610000;0;960;960;1;16;16;1;1;3,439;1,146
6,47;4,93;5,44;952;952;1;9;1;0;0;0;27;0;0;2;0;0;1;3640464;3625216;0;960;960;1;16;16;1;1;3,425;1,142
6,32;4,75;5,49;954;954;1;9;1;0;0;0;27;0;0;2;0;0;1;3655744;3640464;0;960;960;1;16;16;1;1;3,410;1,137
6,50;5,26;4,66;956;956;1;9;1;0;0;0;27;0;0;2;0;0;1;3671056;3655744;0;960;960;1;16;16;1;1;3,396;1,132
6,32;5,26;4,90;958;958;1;9;1;0;0;0;27;0;0;2;0;0;1;3686400;3671056;0;960;960;1;16;16;1;1;3,382;1,127
6,65;5,01;4,42;960;960;1;9;1;0;0;0;27;0;0;2;0;0;1;3701776;3686400;0;960;960;1;16;16;1;1;3,368;1,123
6,37;5,08;4,92;962;962;1;9;1;0;0;0;27;0;0;2;0;0;1;3717184;3701776;0;976;976;1;16;16;1;1;3,467;1,156
6,15;4,85;4,78;964;964;1;9;1;0;0;0;27;0;0;2;0;0;1;3732624;3717184;0;976;976;1;16;16;1;1;3,452;1,151
6,12;5,40;5,02;966;966;1;9;1;0;0;0;27;0;0;2;0;0;1;3748096;3732624;0;976;976;1;16;16;1;1;3,438;1,146
6,40;5,66;5,01;968;968;1;9;1;0;0;0;27;0;0;2;0;0;1;3763600;3748096;0;976;976;1;16;16;1;1;3,424;1,141
6,41;4,72;4,86;970;970;1;9;1;0;0;0;27;0;0;2;0;0;1;3779136;3763600;0;976;976;1;16;16;1;1;3,410;1,137
7,01;5,15;5,42;972;972;1;9;1;0;0;0;27;0;0;2;0;0;1;3794704;3779136;0;976;976;1;16;16;1;1;3,396;1,132
6,22;5,06;5,07;974;974;1;9;1;0;0;0;27;0;0;2;0;0;1;3810304;3794704;0;976;976;1;16;16;1;1;3,382;1,127
6,56;5,30;4,85;976;976;1;9;1;0;0;0;27;0;0;2;0;0;1;3825936;3810304;0;976;976;1;16;16;1;1;3,368;1,123
6,77;4,71;4,92;978;978;1;9;1;0;0;0;27;0;0;2;0;0;1;3841600;3825936;0;992;992;1;16;16;1;1;3,465;1,155
6,92;5,23;5,07;980;980;1;9;1;0;0;0;27;0;0;2;0;0;1;3857296;3841600;0;992;992;1;16;16;1;1;3,451;1,150
6,89;4,94;5,35;982;982;1;9;1;0;0;0;27;0;0;2;0;0;1;3873024;3857296;0;992;992;1;16;16;1;1;3,437;1,146
6,74;5,07;5,20;984;984;1;9;1;0;0;0;27;0;0;2;0;0;1;3888784;3873024;0;992;992;1;16;16;1;1;3,423;1,141
6,58;5,37;5,37;986;986;1;9;1;0;0;0;27;0;0;2;0;0;1;3904576;3888784;0;992;992;1;16;16;1;1;3,409;1,136
6,48;4,86;5,09;988;988;1;9;1;0;0;0;27;0;0;2;0;0;1;3920400;3904576;0;992;992;1;16;16;1;1;3,396;1,132
6,65;5,49;5,06;990;990;1;9;1;0;0;0;27;0;0;2;0;0;1;3936256;3920400;0;992;992;1;16;16;1;1;3,382;1,127
7,01;5,54;4,82;992;992;1;9;1;0;0;0;27;0;0;2;0;0;1;3952144;3936256;0;992;992;1;16;16;1;1;3,368;1,123
7,08;5,03;5,34;994;994;1;9;1;0;0;0;27;0;0;2;0;0;1;3968064;3952144;0;1008;1008;1;16;16;1;1;3,464;1,155
7,00;5,04;5,18;996;996;1;9;1;0;0;0;27;0;0;2;0;0;1;3984016;3968064;0;1008;1008;1;16;16;1;1;3,450;1,150
6,47;4,68;5,04;998;998;1;9;1;0;0;0;27;0;0;2;0;0;1;4000000;3984016;0;1008;1008;1;16;16;1;1;3,436;1,145
6,55;5,36;4,61;1000;1000;1;9;1;0;0;0;27;0;0;2;0;0;1;4016016;4000000;0;1008;1008;1;16;16;1;1;3,422;1,141
6,94;5,25;5,29;1002;1002;1;9;1;0;0;0;27;0;0;2;0;0;1;4032064;4016016;0;1008;1008;1;16;16;1;1;3,409;1,136
6,76;5,05;5,45;1004;1004;1;9;1;0;0;0;27;0;0;2;0;0;1;4048144;4032064;0;1008;1008;1;16;16;1;1;3,395;1,132
6,75;5,17;5,03;1006;1006;1;9;1;0;0;0;27;0;0;2;0;0;1;4064256;4048144;0;1008;1008;1;16;16;1;1;3,382;1,127
6,78;4,97;5,20;1008;1008;1;9;1;0;0;0;27;0;0;2;0;0;1;4080400;4064256;0;1008;1008;1;16;16;1;1;3,368;1,123
7,03;5,13;5,22;1010;1010;1;9;1;0;0;0;27;0;0;2;0;0;1;4096576;4080400;0;1024;1024;1;16;16;1;1;3,462;1,154
7,23;5,65;4,79;1012;1012;1;9;1;0;0;0;27;0;0;2;0;0;1;4112784;4096576;0;1024;1024;1;16;16;1;1;3,449;1,150
6,70;5,03;5,10;1014;1014;1;9;1;0;0;0;27;0;0;2;0;0;1;4129024;4112784;0;1024;1024;1;16;16;1;1;3,435;1,145
7,02;5,33;4,76;1016;1016;1;9;1;0;0;0;27;0;0;2;0;0;1;4145296;4129024;0;1024;1024;1;16;16;1;1;3,422;1,141
7,36;5,50;5,18;1018;1018;1;9;1;0;0;0;27;0;0;2;0;0;1;4161600;4145296;0;1024;1024;1;16;16;1;1;3,408;1,136
6,78;5,40;4,60;1020;1020;1;9;1;0;0;0;27;0;0;2;0;0;1;4177936;4161600;0;1024;1024;1;16;16;1;1;3,395;1,132
6,67;5,07;5,95;1022;1022;1;9;1;0;0;0;27;0;0;2;0;0;1;4194304;4177936;0;1024;1024;1;16;16;1;1;3,382;1,127
6,71;5,45;19,09;1024;1024;1;9;1;0;0;0;27;0;0;2;0;0;1;4210704;4194304;0;1024;1024;1;16;16;1;1;3,368;1,123
7,24;5,12;6,05;1026;1026;1;9;1;0;0;0;27;0;0;2;0;0;1;4227136;4210704;0;1040;1040;1;16;16;1;1;3,461;1,154
7,06;4,86;5,63;1028;1028;1;9;1;0;0;0;27;0;0;2;0;0;1;4243600;4227136;0;1040;1040;1;16;16;1;1;3,448;1,149
7,14;5,05;5,85;1030;1030;1;9;1;0;0;0;27;0;0;2;0;0;1;4260096;4243600;0;1040;1040;1;16;16;1;1;3,434;1,145
6,93;5,63;4,93;1032;1032;1;9;1;0;0;0;27;0;0;2;0;0;1;4276624;4260096;0;1040;1040;1;16;16;1;1;3,421;1,140
6,66;4,98;5,77;1034;1034;1;9;1;0;0;0;27;0;0;2;0;0;1;4293184;4276624;0;1040;1040;1;16;16;1;1;3,408;1,136
6,59;5,64;5,78;1036;1036;1;9;1;0;0;0;27;0;0;2;0;0;1;4309776;4293184;0;1040;1040;1;16;16;1;1;3,395;1,132
6,77;5,72;5,29;1038;1038;1;9;1;0;0;0;27;0;0;2;0;0;1;4326400;4309776;0;1040;1040;1;16;16;1;1;3,381;1,127
6,97;5,20;5,27;1040;1040;1;9;1;0;0;0;27;0;0;2;0;0;1;4343056;4326400;0;1040;1040;1;16;16;1;1;3,369;1,123
6,69;5,61;5,76;1042;1042;1;9;1;0;0;0;27;0;0;2;0;0;1;4359744;4343056;0;1056;1056;1;16;16;1;1;3,460;1,153
6,77;5,03;5,65;1044;1044;1;9;1;0;0;0;27;0;0;2;0;0;1;4376464;4359744;0;1056;1056;1;16;16;1;1;3,446;1,149
6,78;5,20;5,76;1046;1046;1;9;1;0;0;0;27;0;0;2;0;0;1;4393216;4376464;0;1056;1056;1;16;16;1;1;3,433;1,144
6,61;5,60;5,72;1048;1048;1;9;1;0;0;0;27;0;0;2;0;0;1;4410000;4393216;0;1056;1056;1;16;16;1;1;3,420;1,140
6,80;5,00;6,44;1050;1050;1;9;1;0;0;0;27;0;0;2;0;0;1;4426816;4410000;0;1056;1056;1;16;16;1;1;3,407;1,136
6,51;5,77;5,70;1052;1052;1;9;1;0;0;0;27;0;0;2;0;0;1;4443664;4426816;0;1056;1056;1;16;16;1;1;3,394;1,131
7,02;5,39;5,91;1054;1054;1;9;1;0;0;0;27;0;0;2;0;0;1;4460544;4443664;0;1056;1056;1;16;16;1;1;3,381;1,127
6,88;5,10;5,85;1056;1056;1;9;1;0;0;0;27;0;0;2;0;0;1;4477456;4460544;0;1056;1056;1;16;16;1;1;3,369;1,123
6,57;5,49;6,33;1058;1058;1;9;1;0;0;0;27;0;0;2;0;0;1;4494400;4477456;0;1072;1072;1;16;16;1;1;3,458;1,153
6,89;5,71;5,64;1060;1060;1;9;1;0;0;0;27;0;0;2;0;0;1;4511376;4494400;0;1072;1072;1;16;16;1;1;3,445;1,148
6,76;5,45;6,02;1062;1062;1;9;1;0;0;0;27;0;0;2;0;0;1;4528384;4511376;0;1072;1072;1;16;16;1;1;3,432;1,144
7,00;5,37;6,12;1064;1064;1;9;1;0;0;0;27;0;0;2;0;0;1;4545424;4528384;0;1072;1072;1;16;16;1;1;3,420;1,140
7,00;5,08;5,87;1066;1066;1;9;1;0;0;0;27;0;0;2;0;0;1;4562496;4545424;0;1072;1072;1;16;16;1;1;3,407;1,136
6,81;5,30;5,85;1068;1068;1;9;1;0;0;0;27;0;0;2;0;0;1;4579600;4562496;0;1072;1072;1;16;16;1;1;3,394;1,131
6,77;5,47;6,80;1070;1070;1;9;1;0;0;0;27;0;0;2;0;0;1;4596736;4579600;0;1072;1072;1;16;16;1;1;3,381;1,127
6,45;5,34;6,05;1072;1072;1;9;1;0;0;0;27;0;0;2;0;0;1;4613904;4596736;0;1072;1072;1;16;16;1;1;3,369;1,123
7,16;5,47;5,79;1074;1074;1;9;1;0;0;0;27;0;0;2;0;0;1;4631104;4613904;0;1088;1088;1;16;16;1;1;3,457;1,152
7,07;5,41;5,79;1076;1076;1;9;1;0;0;0;27;0;0;2;0;0;1;4648336;4631104;0;1088;1088;1;16;16;1;1;3,444;1,148
7,22;5,61;6,07;1078;1078;1;9;1;0;0;0;27;0;0;2;0;0;1;4665600;4648336;0;1088;1088;1;16;16;1;1;3,432;1,144
7,13;5,21;6,00;1080;1080;1;9;1;0;0;0;27;0;0;2;0;0;1;4682896;4665600;0;1088;1088;1;16;16;1;1;3,419;1,140
7,49;5,48;6,19;1082;1082;1;9;1;0;0;0;27;0;0;2;0;0;1;4700224;4682896;0;1088;1088;1;16;16;1;1;3,406;1,135
7,64;5,91;6,14;1084;1084;1;9;1;0;0;0;27;0;0;2;0;0;1;4717584;4700224;0;1088;1088;1;16;16;1;1;3,394;1,131
6,86;5,05;6,08;1086;1086;1;9;1;0;0;0;27;0;0;2;0;0;1;4734976;4717584;0;1088;1088;1;16;16;1;1;3,381;1,127
7,17;5,11;5,85;1088;1088;1;9;1;0;0;0;27;0;0;2;0;0;1;4752400;4734976;0;1088;1088;1;16;16;1;1;3,369;1,123
6,58;6,19;5,84;1090;1090;1;9;1;0;0;0;27;0;0;2;0;0;1;4769856;4752400;0;1104;1104;1;16;16;1;1;3,456;1,152
6,83;5,37;6,27;1092;1092;1;9;1;0;0;0;27;0;0;2;0;0;1;4787344;4769856;0;1104;1104;1;16;16;1;1;3,443;1,148
6,97;5,88;6,21;1094;1094;1;9;1;0;0;0;27;0;0;2;0;0;1;4804864;4787344;0;1104;1104;1;16;16;1;1;3,431;1,144
6,64;5,73;6,33;1096;1096;1;9;1;0;0;0;27;0;0;2;0;0;1;4822416;4804864;0;1104;1104;1;16;16;1;1;3,418;1,139
6,77;5,56;6,28;1098;1098;1;9;1;0;0;0;27;0;0;2;0;0;1;4840000;4822416;0;1104;1104;1;16;16;1;1;3,406;1,135
6,66;5,44;5,84;1100;1100;1;9;1;0;0;0;27;0;0;2;0;0;1;4857616;4840000;0;1104;1104;1;16;16;1;1;3,393;1,131
6,80;6,07;6,37;1102;1102;1;9;1;0;0;0;27;0;0;2;0;0;1;4875264;4857616;0;1104;1104;1;16;16;1;1;3,381;1,127
7,16;5,29;6,77;1104;1104;1;9;1;0;0;0;27;0;0;2;0;0;1;4892944;4875264;0;1104;1104;1;16;16;1;1;3,369;1,123
7,03;5,46;6,76;1106;1106;1;9;1;0;0;0;27;0;0;2;0;0;1;4910656;4892944;0;1120;1120;1;16;16;1;1;3,455;1,152
7,53;5,33;6,38;1108;1108;1;9;1;0;0;0;27;0;0;2;0;0;1;4928400;4910656;0;1120;1120;1;16;16;1;1;3,442;1,147
7,07;5,19;6,43;1110;1110;1;9;1;0;0;0;27;0;0;2;0;0;1;4946176;4928400;0;1120;1120;1;16;16;1;1;3,430;1,143
7,09;5,21;6,82;1112;1112;1;9;1;0;0;0;27;0;0;2;0;0;1;4963984;4946176;0;1120;1120;1;16;16;1;1;3,418;1,139
7,06;5,98;6,83;1114;1114;1;9;1;0;0;0;27;0;0;2;0;0;1;4981824;4963984;0;1120;1120;1;16;16;1;1;3,405;1,135
7,05;5,69;6,35;1116;1116;1;9;1;0;0;0;27;0;0;2;0;0;1;4999696;4981824;0;1120;1120;1;16;16;1;1;3,393;1,131
7,39;5,74;6,18;1118;1118;1;9;1;0;0;0;27;0;0;2;0;0;1;5017600;4999696;0;1120;1120;1;16;16;1;1;3,381;1,127
7,71;6,01;6,61;1120;1120;1;9;1;0;0;0;27;0;0;2;0;0;1;5035536;5017600;0;1120;1120;1;16;16;1;1;3,369;1,123
7,46;5,72;6,59;1122;1122;1;9;1;0;0;0;27;0;0;2;0;0;1;5053504;5035536;0;1136;1136;1;16;16;1;1;3,454;1,151
7,16;5,57;6,62;1124;1124;1;9;1;0;0;0;27;0;0;2;0;0;1;5071504;5053504;0;1136;1136;1;16;16;1;1;3,441;1,147
6,97;5,74;6,64;1126;1126;1;9;1;0;0;0;27;0;0;2;0;0;1;5089536;5071504;0;1136;1136;1;16;16;1;1;3,429;1,143
7,20;6,18;6,20;1128;1128;1;9;1;0;0;0;27;0;0;2;0;0;1;5107600;5089536;0;1136;1136;1;16;16;1;1;3,417;1,139
8,02;6,19;6,35;1130;1130;1;9;1;0;0;0;27;0;0;2;0;0;1;5125696;5107600;0;1136;1136;1;16;16;1;1;3,405;1,135
7,28;5,68;6,47;1132;1132;1;9;1;0;0;0;27;0;0;2;0;0;1;5143824;5125696;0;1136;1136;1;16;16;1;1;3,393;1,131
7,36;5,26;7,34;1134;1134;1;9;1;0;0;0;27;0;0;2;0;0;1;5161984;5143824;0;1136;1136;1;16;16;1;1;3,381;1,127
7,58;5,48;6,84;1136;1136;1;9;1;0;0;0;27;0;0;2;0;0;1;5180176;5161984;0;1136;1136;1;16;16;1;1;3,369;1,123
7,13;5,54;6,75;1138;1138;1;9;1;0;0;0;27;0;0;2;0;0;1;5198400;5180176;0;1152;1152;1;16;16;1;1;3,452;1,151
7,62;5,66;7,15;1140;1140;1;9;1;0;0;0;27;0;0;2;0;0;1;5216656;5198400;0;1152;1152;1;16;16;1;1;3,440;1,147
7,04;5,71;7,34;1142;1142;1;9;1;0;0;0;27;0;0;2;0;0;1;5234944;5216656;0;1152;1152;1;16;16;1;1;3,428;1,143
7,32;5,72;6,59;1144;1144;1;9;1;0;0;0;27;0;0;2;0;0;1;5253264;5234944;0;1152;1152;1;16;16;1;1;3,416;1,139
6,99;5,50;6,88;1146;1146;1;9;1;0;0;0;27;0;0;2;0;0;1;5271616;5253264;0;1152;1152;1;16;16;1;1;3,404;1,135
7,19;5,56;6,54;1148;1148;1;9;1;0;0;0;27;0;0;2;0;0;1;5290000;5271616;0;1152;1152;1;16;16;1;1;3,393;1,131
7,33;5,45;6,47;1150;1150;1;9;1;0;0;0;27;0;0;2;0;0;1;5308416;5290000;0;1152;1152;1;16;16;1;1;3,381;1,127
7,56;5,61;7,45;1152;1152;1;9;1;0;0;0;27;0;0;2;0;0;1;5326864;5308416;0;1152;1152;1;16;16;1;1;3,369;1,123
7,29;5,74;6,59;1154;1154;1;9;1;0;0;0;27;0;0;2;0;0;1;5345344;5326864;0;1168;1168;1;16;16;1;1;3,451;1,150
7,44;5,70;6,84;1156;1156;1;9;1;0;0;0;27;0;0;2;0;0;1;5363856;5345344;0;1168;1168;1;16;16;1;1;3,439;1,146
7,94;5,84;6,76;1158;1158;1;9;1;0;0;0;27;0;0;2;0;0;1;5382400;5363856;0;1168;1168;1;16;16;1;1;3,428;1,143
7,52;5,64;7,10;1160;1160;1;9;1;0;0;0;27;0;0;2;0;0;1;5400976;5382400;0;1168;1168;1;16;16;1;1;3,416;1,139
7,00;6,19;7,74;1162;1162;1;9;1;0;0;0;27;0;0;2;0;0;1;5419584;5400976;0;1168;1168;1;16;16;1;1;3,404;1,135
8,10;5,47;7,51;1164;1164;1;9;1;0;0;0;27;0;0;2;0;0;1;5438224;5419584;0;1168;1168;1;16;16;1;1;3,392;1,131
7,36;6,15;7,09;1166;1166;1;9;1;0;0;0;27;0;0;2;0;0;1;5456896;5438224;0;1168;1168;1;16;16;1;1;3,381;1,127
