Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
10,11;11,33;5,37;1820;1820;1;1820;1;0;0;0;3640;0;0;1;0;0;0;13249600;7280;0;1856;1;1;64;1;1;1;0,510;0,255
10,71;11,18;5,54;1822;1822;1;1822;1;0;0;0;3644;0;0;1;0;0;0;13278736;7288;0;1856;1;1;64;1;1;1;0,509;0,255
10,38;12,04;5,88;1824;1824;1;1824;1;0;0;0;3648;0;0;1;0;0;0;13307904;7296;0;1856;1;1;64;1;1;1;0,508;0,254
10,56;11,28;5,48;1826;1826;1;1826;1;0;0;0;3652;0;0;1;0;0;0;13337104;7304;0;1856;1;1;64;1;1;1;0,508;0,254
10,25;12,33;5,42;1828;1828;1;1828;1;0;0;0;3656;0;0;1;0;0;0;13366336;7312;0;1856;1;1;64;1;1;1;0,507;0,254
10,16;11,48;5,16;1830;1830;1;1830;1;0;0;0;3660;0;0;1;0;0;0;13395600;7320;0;1856;1;1;64;1;1;1;0,507;0,253
9,96;12,32;5,48;1832;1832;1;1832;1;0;0;0;3664;0;0;1;0;0;0;13424896;7328;0;1856;1;1;64;1;1;1;0,506;0,253
10,20;12,44;5,36;1834;1834;1;1834;1;0;0;0;3668;0;0;1;0;0;0;13454224;7336;0;1856;1;1;64;1;1;1;0,506;0,253
9,98;12,86;5,77;1836;1836;1;1836;1;0;0;0;3672;0;0;1;0;0;0;13483584;7344;0;1856;1;1;64;1;1;1;0,505;0,253
10,57;12,09;5,40;1838;1838;1;1838;1;0;0;0;3676;0;0;1;0;0;0;13512976;7352;0;1856;1;1;64;1;1;1;0,505;0,252
10,99;12,00;4,94;1840;1840;1;1840;1;0;0;0;3680;0;0;1;0;0;0;13542400;7360;0;1856;1;1;64;1;1;1;0,504;0,252
10,20;11,85;5,18;1842;1842;1;1842;1;0;0;0;3684;0;0;1;0;0;0;13571856;7368;0;1856;1;1;64;1;1;1;0,504;0,252
10,40;12,07;5,57;1844;1844;1;1844;1;0;0;0;3688;0;0;1;0;0;0;13601344;7376;0;1856;1;1;64;1;1;1;0,503;0,251
10,86;12,35;5,94;1846;1846;1;1846;1;0;0;0;3692;0;0;1;0;0;0;13630864;7384;0;1856;1;1;64;1;1;1;0,502;0,251
10,70;12,39;5,92;1848;1848;1;1848;1;0;0;0;3696;0;0;1;0;0;0;13660416;7392;0;1856;1;1;64;1;1;1;0,502;0,251
10,81;12,09;5,68;1850;1850;1;1850;1;0;0;0;3700;0;0;1;0;0;0;13690000;7400;0;1856;1;1;64;1;1;1;0,501;0,251
10,30;12,49;6,46;1852;1852;1;1852;1;0;0;0;3704;0;0;1;0;0;0;13719616;7408;0;1856;1;1;64;1;1;1;0,501;0,250
10,80;13,00;5,23;1854;1854;1;1854;1;0;0;0;3708;0;0;1;0;0;0;13749264;7416;0;1856;1;1;64;1;1;1;0,500;0,250
11,15;12,49;5,33;1856;1856;1;1856;1;0;0;0;3712;0;0;1;0;0;0;13778944;7424;0;1856;1;1;64;1;1;1;0,500;0,250
10,54;12,39;5,65;1858;1858;1;1858;1;0;0;0;3716;0;0;1;0;0;0;13808656;7432;0;1920;1;1;64;1;1;1;0,516;0,258
10,65;12,56;5,48;1860;1860;1;1860;1;0;0;0;3720;0;0;1;0;0;0;13838400;7440;0;1920;1;1;64;1;1;1;0,516;0,258
10,50;12,14;5,28;1862;1862;1;1862;1;0;0;0;3724;0;0;1;0;0;0;13868176;7448;0;1920;1;1;64;1;1;1;0,515;0,258
10,40;12,20;5,33;1864;1864;1;1864;1;0;0;0;3728;0;0;1;0;0;0;13897984;7456;0;1920;1;1;64;1;1;1;0,515;0,257
10,34;13,07;5,07;1866;1866;1;1866;1;0;0;0;3732;0;0;1;0;0;0;13927824;7464;0;1920;1;1;64;1;1;1;0,514;0,257
10,63;12,18;6,20;1868;1868;1;1868;1;0;0;0;3736;0;0;1;0;0;0;13957696;7472;0;1920;1;1;64;1;1;1;0,514;0,257
10,59;12,67;5,40;1870;1870;1;1870;1;0;0;0;3740;0;0;1;0;0;0;13987600;7480;0;1920;1;1;64;1;1;1;0,513;0,257
10,80;12,95;5,14;1872;1872;1;1872;1;0;0;0;3744;0;0;1;0;0;0;14017536;7488;0;1920;1;1;64;1;1;1;0,513;0,256
10,91;12,24;5,37;1874;1874;1;1874;1;0;0;0;3748;0;0;1;0;0;0;14047504;7496;0;1920;1;1;64;1;1;1;0,512;0,256
10,45;12,51;5,91;1876;1876;1;1876;1;0;0;0;3752;0;0;1;0;0;0;14077504;7504;0;1920;1;1;64;1;1;1;0,511;0,256
10,69;12,17;5,56;1878;1878;1;1878;1;0;0;0;3756;0;0;1;0;0;0;14107536;7512;0;1920;1;1;64;1;1;1;0,511;0,255
10,59;13,28;5,60;1880;1880;1;1880;1;0;0;0;3760;0;0;1;0;0;0;14137600;7520;0;1920;1;1;64;1;1;1;0,510;0,255
10,31;12,68;5,95;1882;1882;1;1882;1;0;0;0;3764;0;0;1;0;0;0;14167696;7528;0;1920;1;1;64;1;1;1;0,510;0,255
10,96;13,66;5,67;1884;1884;1;1884;1;0;0;0;3768;0;0;1;0;0;0;14197824;7536;0;1920;1;1;64;1;1;1;0,509;0,255
10,64;13,11;5,67;1886;1886;1;1886;1;0;0;0;3772;0;0;1;0;0;0;14227984;7544;0;1920;1;1;64;1;1;1;0,509;0,254
11,30;13,36;5,67;1888;1888;1;1888;1;0;0;0;3776;0;0;1;0;0;0;14258176;7552;0;1920;1;1;64;1;1;1;0,508;0,254
11,12;11,94;6,42;1890;1890;1;1890;1;0;0;0;3780;0;0;1;0;0;0;14288400;7560;0;1920;1;1;64;1;1;1;0,508;0,254
10,13;13,38;5,39;1892;1892;1;1892;1;0;0;0;3784;0;0;1;0;0;0;14318656;7568;0;1920;1;1;64;1;1;1;0,507;0,254
10,58;13,13;5,78;1894;1894;1;1894;1;0;0;0;3788;0;0;1;0;0;0;14348944;7576;0;1920;1;1;64;1;1;1;0,507;0,253
10,38;13,47;5,85;1896;1896;1;1896;1;0;0;0;3792;0;0;1;0;0;0;14379264;7584;0;1920;1;1;64;1;1;1;0,506;0,253
10,35;12,82;6,11;1898;1898;1;1898;1;0;0;0;3796;0;0;1;0;0;0;14409616;7592;0;1920;1;1;64;1;1;1;0,506;0,253
10,57;13,90;5,81;1900;1900;1;1900;1;0;0;0;3800;0;0;1;0;0;0;14440000;7600;0;1920;1;1;64;1;1;1;0,505;0,252
11,13;12,94;6,16;1902;1902;1;1902;1;0;0;0;3804;0;0;1;0;0;0;14470416;7608;0;1920;1;1;64;1;1;1;0,504;0,252
11,08;13,55;5,88;1904;1904;1;1904;1;0;0;0;3808;0;0;1;0;0;0;14500864;7616;0;1920;1;1;64;1;1;1;0,504;0,252
11,10;12,81;6,10;1906;1906;1;1906;1;0;0;0;3812;0;0;1;0;0;0;14531344;7624;0;1920;1;1;64;1;1;1;0,503;0,252
10,90;13,73;5,58;1908;1908;1;1908;1;0;0;0;3816;0;0;1;0;0;0;14561856;7632;0;1920;1;1;64;1;1;1;0,503;0,251
10,67;13,43;5,35;1910;1910;1;1910;1;0;0;0;3820;0;0;1;0;0;0;14592400;7640;0;1920;1;1;64;1;1;1;0,502;0,251
11,07;13,29;5,84;1912;1912;1;1912;1;0;0;0;3824;0;0;1;0;0;0;14622976;7648;0;1920;1;1;64;1;1;1;0,502;0,251
10,76;13,32;5,69;1914;1914;1;1914;1;0;0;0;3828;0;0;1;0;0;0;14653584;7656;0;1920;1;1;64;1;1;1;0,501;0,251
10,74;13,28;5,80;1916;1916;1;1916;1;0;0;0;3832;0;0;1;0;0;0;14684224;7664;0;1920;1;1;64;1;1;1;0,501;0,250
11,19;13,07;6,03;1918;1918;1;1918;1;0;0;0;3836;0;0;1;0;0;0;14714896;7672;0;1920;1;1;64;1;1;1;0,500;0,250
10,85;43,94;5,43;1920;1920;1;1920;1;0;0;0;3840;0;0;1;0;0;0;14745600;7680;0;1920;1;1;64;1;1;1;0,500;0,250
10,94;13,94;6,29;1922;1922;1;1922;1;0;0;0;3844;0;0;1;0;0;0;14776336;7688;0;1984;1;1;64;1;1;1;0,516;0,258
10,85;13,40;5,46;1924;1924;1;1924;1;0;0;0;3848;0;0;1;0;0;0;14807104;7696;0;1984;1;1;64;1;1;1;0,515;0,258
10,99;13,21;6,02;1926;1926;1;1926;1;0;0;0;3852;0;0;1;0;0;0;14837904;7704;0;1984;1;1;64;1;1;1;0,515;0,257
11,52;13,73;5,60;1928;1928;1;1928;1;0;0;0;3856;0;0;1;0;0;0;14868736;7712;0;1984;1;1;64;1;1;1;0,514;0,257
10,93;13,80;5,92;1930;1930;1;1930;1;0;0;0;3860;0;0;1;0;0;0;14899600;7720;0;1984;1;1;64;1;1;1;0,514;0,257
11,33;13,45;6,26;1932;1932;1;1932;1;0;0;0;3864;0;0;1;0;0;0;14930496;7728;0;1984;1;1;64;1;1;1;0,513;0,257
10,70;13,42;6,09;1934;1934;1;1934;1;0;0;0;3868;0;0;1;0;0;0;14961424;7736;0;1984;1;1;64;1;1;1;0,513;0,256
11,32;13,88;5,70;1936;1936;1;1936;1;0;0;0;3872;0;0;1;0;0;0;14992384;7744;0;1984;1;1;64;1;1;1;0,512;0,256
11,56;14,00;5,63;1938;1938;1;1938;1;0;0;0;3876;0;0;1;0;0;0;15023376;7752;0;1984;1;1;64;1;1;1;0,512;0,256
11,14;14,07;5,53;1940;1940;1;1940;1;0;0;0;3880;0;0;1;0;0;0;15054400;7760;0;1984;1;1;64;1;1;1;0,511;0,256
11,15;13,45;5,75;1942;1942;1;1942;1;0;0;0;3884;0;0;1;0;0;0;15085456;7768;0;1984;1;1;64;1;1;1;0,511;0,255
11,01;14,27;5,87;1944;1944;1;1944;1;0;0;0;3888;0;0;1;0;0;0;15116544;7776;0;1984;1;1;64;1;1;1;0,510;0,255
11,26;13,83;5,46;1946;1946;1;1946;1;0;0;0;3892;0;0;1;0;0;0;15147664;7784;0;1984;1;1;64;1;1;1;0,510;0,255
11,11;14,36;6,08;1948;1948;1;1948;1;0;0;0;3896;0;0;1;0;0;0;15178816;7792;0;1984;1;1;64;1;1;1;0,509;0,254
11,36;13,57;5,62;1950;1950;1;1950;1;0;0;0;3900;0;0;1;0;0;0;15210000;7800;0;1984;1;1;64;1;1;1;0,508;0,254
11,41;14,43;6,33;1952;1952;1;1952;1;0;0;0;3904;0;0;1;0;0;0;15241216;7808;0;1984;1;1;64;1;1;1;0,508;0,254
11,34;14,15;5,71;1954;1954;1;1954;1;0;0;0;3908;0;0;1;0;0;0;15272464;7816;0;1984;1;1;64;1;1;1;0,507;0,254
11,24;14,23;5,90;1956;1956;1;1956;1;0;0;0;3912;0;0;1;0;0;0;15303744;7824;0;1984;1;1;64;1;1;1;0,507;0,253
11,06;14,20;5,65;1958;1958;1;1958;1;0;0;0;3916;0;0;1;0;0;0;15335056;7832;0;1984;1;1;64;1;1;1;0,506;0,253
10,97;14,97;5,69;1960;1960;1;1960;1;0;0;0;3920;0;0;1;0;0;0;15366400;7840;0;1984;1;1;64;1;1;1;0,506;0,253
11,25;14,14;6,22;1962;1962;1;1962;1;0;0;0;3924;0;0;1;0;0;0;15397776;7848;0;1984;1;1;64;1;1;1;0,505;0,253
11,40;14,12;7,52;1964;1964;1;1964;1;0;0;0;3928;0;0;1;0;0;0;15429184;7856;0;1984;1;1;64;1;1;1;0,505;0,252
11,78;14,83;6,31;1966;1966;1;1966;1;0;0;0;3932;0;0;1;0;0;0;15460624;7864;0;1984;1;1;64;1;1;1;0,504;0,252
11,03;14,79;5,93;1968;1968;1;1968;1;0;0;0;3936;0;0;1;0;0;0;15492096;7872;0;1984;1;1;64;1;1;1;0,504;0,252
11,81;15,33;5,55;1970;1970;1;1970;1;0;0;0;3940;0;0;1;0;0;0;15523600;7880;0;1984;1;1;64;1;1;1;0,503;0,252
11,70;14,30;6,37;1972;1972;1;1972;1;0;0;0;3944;0;0;1;0;0;0;15555136;7888;0;1984;1;1;64;1;1;1;0,503;0,251
10,92;14,83;5,80;1974;1974;1;1974;1;0;0;0;3948;0;0;1;0;0;0;15586704;7896;0;1984;1;1;64;1;1;1;0,502;0,251
11,15;15,32;6,07;1976;1976;1;1976;1;0;0;0;3952;0;0;1;0;0;0;15618304;7904;0;1984;1;1;64;1;1;1;0,502;0,251
11,50;15,10;6,24;1978;1978;1;1978;1;0;0;0;3956;0;0;1;0;0;0;15649936;7912;0;1984;1;1;64;1;1;1;0,501;0,251
11,17;13,83;5,94;1980;1980;1;1980;1;0;0;0;3960;0;0;1;0;0;0;15681600;7920;0;1984;1;1;64;1;1;1;0,501;0,250
11,52;14,67;6,29;1982;1982;1;1982;1;0;0;0;3964;0;0;1;0;0;0;15713296;7928;0;1984;1;1;64;1;1;1;0,500;0,250
11,64;14,26;6,05;1984;1984;1;1984;1;0;0;0;3968;0;0;1;0;0;0;15745024;7936;0;1984;1;1;64;1;1;1;0,500;0,250
11,63;14,23;6,26;1986;1986;1;1986;1;0;0;0;3972;0;0;1;0;0;0;15776784;7944;0;2048;1;1;64;1;1;1;0,515;0,258
11,96;15,21;5,86;1988;1988;1;1988;1;0;0;0;3976;0;0;1;0;0;0;15808576;7952;0;2048;1;1;64;1;1;1;0,515;0,257
11,70;15,11;5,91;1990;1990;1;1990;1;0;0;0;3980;0;0;1;0;0;0;15840400;7960;0;2048;1;1;64;1;1;1;0,514;0,257
11,76;15,27;5,98;1992;1992;1;1992;1;0;0;0;3984;0;0;1;0;0;0;15872256;7968;0;2048;1;1;64;1;1;1;0,514;0,257
11,83;14,54;5,93;1994;1994;1;1994;1;0;0;0;3988;0;0;1;0;0;0;15904144;7976;0;2048;1;1;64;1;1;1;0,513;0,257
11,58;14,86;5,89;1996;1996;1;1996;1;0;0;0;3992;0;0;1;0;0;0;15936064;7984;0;2048;1;1;64;1;1;1;0,513;0,256
11,76;15,15;5,67;1998;1998;1;1998;1;0;0;0;3996;0;0;1;0;0;0;15968016;7992;0;2048;1;1;64;1;1;1;0,512;0,256
11,37;15,25;5,33;2000;2000;1;2000;1;0;0;0;4000;0;0;1;0;0;0;16000000;8000;0;2048;1;1;64;1;1;1;0,512;0,256
11,86;15,78;5,54;2002;2002;1;2002;1;0;0;0;4004;0;0;1;0;0;0;16032016;8008;0;2048;1;1;64;1;1;1;0,511;0,256
11,77;15,11;6,32;2004;2004;1;2004;1;0;0;0;4008;0;0;1;0;0;0;16064064;8016;0;2048;1;1;64;1;1;1;0,511;0,255
11,51;15,13;6,76;2006;2006;1;2006;1;0;0;0;4012;0;0;1;0;0;0;16096144;8024;0;2048;1;1;64;1;1;1;0,510;0,255
12,06;15,30;5,86;2008;2008;1;2008;1;0;0;0;4016;0;0;1;0;0;0;16128256;8032;0;2048;1;1;64;1;1;1;0,510;0,255
11,54;15,33;5,94;2010;2010;1;2010;1;0;0;0;4020;0;0;1;0;0;0;16160400;8040;0;2048;1;1;64;1;1;1;0,509;0,255
11,62;14,96;5,72;2012;2012;1;2012;1;0;0;0;4024;0;0;1;0;0;0;16192576;8048;0;2048;1;1;64;1;1;1;0,509;0,254
11,77;15,32;6,57;2014;2014;1;2014;1;0;0;0;4028;0;0;1;0;0;0;16224784;8056;0;2048;1;1;64;1;1;1;0,508;0,254
11,63;15,33;5,58;2016;2016;1;2016;1;0;0;0;4032;0;0;1;0;0;0;16257024;8064;0;2048;1;1;64;1;1;1;0,508;0,254
11,90;14,63;5,44;2018;2018;1;2018;1;0;0;0;4036;0;0;1;0;0;0;16289296;8072;0;2048;1;1;64;1;1;1;0,507;0,254
11,73;15,46;6,63;2020;2020;1;2020;1;0;0;0;4040;0;0;1;0;0;0;16321600;8080;0;2048;1;1;64;1;1;1;0,507;0,253
12,06;16,07;5,98;2022;2022;1;2022;1;0;0;0;4044;0;0;1;0;0;0;16353936;8088;0;2048;1;1;64;1;1;1;0,506;0,253
11,75;15,70;6,06;2024;2024;1;2024;1;0;0;0;4048;0;0;1;0;0;0;16386304;8096;0;2048;1;1;64;1;1;1;0,506;0,253
12,14;15,69;5,73;2026;2026;1;2026;1;0;0;0;4052;0;0;1;0;0;0;16418704;8104;0;2048;1;1;64;1;1;1;0,505;0,253
11,98;15,27;5,94;2028;2028;1;2028;1;0;0;0;4056;0;0;1;0;0;0;16451136;8112;0;2048;1;1;64;1;1;1;0,505;0,252
12,01;15,88;6,94;2030;2030;1;2030;1;0;0;0;4060;0;0;1;0;0;0;16483600;8120;0;2048;1;1;64;1;1;1;0,504;0,252
13,72;14,90;6,39;2032;2032;1;2032;1;0;0;0;4064;0;0;1;0;0;0;16516096;8128;0;2048;1;1;64;1;1;1;0,504;0,252
12,14;16,05;5,66;2034;2034;1;2034;1;0;0;0;4068;0;0;1;0;0;0;16548624;8136;0;2048;1;1;64;1;1;1;0,503;0,252
12,38;15,30;5,54;2036;2036;1;2036;1;0;0;0;4072;0;0;1;0;0;0;16581184;8144;0;2048;1;1;64;1;1;1;0,503;0,251
12,30;16,75;6,49;2038;2038;1;2038;1;0;0;0;4076;0;0;1;0;0;0;16613776;8152;0;2048;1;1;64;1;1;1;0,502;0,251
13,29;15,31;6,07;2040;2040;1;2040;1;0;0;0;4080;0;0;1;0;0;0;16646400;8160;0;2048;1;1;64;1;1;1;0,502;0,251
12,33;16,17;5,84;2042;2042;1;2042;1;0;0;0;4084;0;0;1;0;0;0;16679056;8168;0;2048;1;1;64;1;1;1;0,501;0,251
12,22;15,60;6,89;2044;2044;1;2044;1;0;0;0;4088;0;0;1;0;0;0;16711744;8176;0;2048;1;1;64;1;1;1;0,501;0,250
11,95;16,48;7,02;2046;2046;1;2046;1;0;0;0;4092;0;0;1;0;0;0;16744464;8184;0;2048;1;1;64;1;1;1;0,500;0,250
12,26;34,41;5,88;2048;2048;1;2048;1;0;0;0;4096;0;0;1;0;0;0;16777216;8192;0;2048;1;1;64;1;1;1;0,500;0,250
