Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,GeForce GT 640 Completion Time (ms),        Intel(R) Core(TM) i3-3240 CPU @ 3.40GHz Completion Time (ms),cache misses manuali,least set bit
6,0,49,1,0,0,49,282,0,0,0,0,0,0,2396500,2359296,0,768,768,1,16,16,1,49,0.06640625,1.000434,127.5,0.5,0,0,1,6,8.57,4.85,37445.3125,256
6,0,49,1,0,0,49,282,0,0,0,0,0,0,2809172,2768896,0,832,832,1,16,16,1,49,0.06640625,1.00037,127.5,0.5,0,0,1,6,9.21,5.33,43893.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,3254612,3211264,0,896,896,1,16,16,1,49,0.06640625,1.000319,127.5,0.5,0,0,1,6,10.43,5.98,50853.3125,128
6,0,49,1,0,0,49,282,0,0,0,0,0,0,3732820,3686400,0,960,960,1,16,16,1,49,0.06640625,1.000278,127.5,0.5,0,0,1,6,11.19,6.43,58325.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,4243796,4194304,0,1024,1024,1,16,16,1,49,0.06640625,1.000244,127.5,0.5,0,0,1,6,12.39,7.2,66309.3125,1024
6,0,49,1,0,0,49,282,0,0,0,0,0,0,4787540,4734976,0,1088,1088,1,16,16,1,49,0.06640625,1.000216,127.5,0.5,0,0,1,6,13.39,7.49,74805.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,5364052,5308416,0,1152,1152,1,16,16,1,49,0.06640625,1.000193,127.5,0.5,0,0,1,6,14.73,8.1,83813.3125,128
6,0,49,1,0,0,49,282,0,0,0,0,0,0,5973332,5914624,0,1216,1216,1,16,16,1,49,0.06640625,1.000173,127.5,0.5,0,0,1,6,16.05,8.84,93333.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,6615380,6553600,0,1280,1280,1,16,16,1,49,0.06640625,1.000156,127.5,0.5,0,0,1,6,17.44,9.54,103365.3125,256
6,0,49,1,0,0,49,282,0,0,0,0,0,0,7290196,7225344,0,1344,1344,1,16,16,1,49,0.06640625,1.000142,127.5,0.5,0,0,1,6,18.85,10.78,113909.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,7997780,7929856,0,1408,1408,1,16,16,1,49,0.06640625,1.000129,127.5,0.5,0,0,1,6,20.42,11.22,124965.3125,128
6,0,49,1,0,0,49,282,0,0,0,0,0,0,8738132,8667136,0,1472,1472,1,16,16,1,49,0.06640625,1.000118,127.5,0.5,0,0,1,6,21.94,11.98,136533.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,9511252,9437184,0,1536,1536,1,16,16,1,49,0.06640625,1.000108,127.5,0.5,0,0,1,6,23.72,12.74,148613.3125,512
6,0,49,1,0,0,49,282,0,0,0,0,0,0,10317140,10240000,0,1600,1600,1,16,16,1,49,0.06640625,1.0001,127.5,0.5,0,0,1,6,25.31,14.58,161205.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,11155796,11075584,0,1664,1664,1,16,16,1,49,0.06640625,1.000093,127.5,0.5,0,0,1,6,27.2,14.86,174309.3125,128
6,0,49,1,0,0,49,282,0,0,0,0,0,0,12027220,11943936,0,1728,1728,1,16,16,1,49,0.06640625,1.000086,127.5,0.5,0,0,1,6,29.08,15.84,187925.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,12931412,12845056,0,1792,1792,1,16,16,1,49,0.06640625,1.00008,127.5,0.5,0,0,1,6,30.87,17.18,202053.3125,256
6,0,49,1,0,0,49,282,0,0,0,0,0,0,13868372,13778944,0,1856,1856,1,16,16,1,49,0.06640625,1.000074,127.5,0.5,0,0,1,6,32.97,17.8,216693.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,14838100,14745600,0,1920,1920,1,16,16,1,49,0.06640625,1.000069,127.5,0.5,0,0,1,6,34.8,19.08,231845.3125,128
6,0,49,1,0,0,49,282,0,0,0,0,0,0,15840596,15745024,0,1984,1984,1,16,16,1,49,0.06640625,1.000065,127.5,0.5,0,0,1,6,37.13,20.1,247509.3125,64
6,0,49,1,0,0,49,282,0,0,0,0,0,0,16875860,16777216,0,2048,2048,1,16,16,1,49,0.06640625,1.000061,127.5,0.5,0,0,1,6,39.47,19.7,263685.3125,2048
6,0,81,1,0,0,81,452,0,0,0,0,0,0,21060,16384,0,64,64,1,16,16,1,81,0.06640625,1.0625,127.5,0.5,0,0,1,8,2.37,1.8,329.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,74308,65536,0,128,128,1,16,16,1,81,0.06640625,1.015625,127.5,0.5,0,0,1,8,2.57,1.96,1161.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,160324,147456,0,192,192,1,16,16,1,81,0.06640625,1.006944,127.5,0.5,0,0,1,8,2.76,2.18,2505.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,279108,262144,0,256,256,1,16,16,1,81,0.06640625,1.003906,127.5,0.5,0,0,1,8,3.13,2.5,4361.0625,256
6,0,81,1,0,0,81,452,0,0,0,0,0,0,430660,409600,0,320,320,1,16,16,1,81,0.06640625,1.0025,127.5,0.5,0,0,1,8,3.5,2.72,6729.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,614980,589824,0,384,384,1,16,16,1,81,0.06640625,1.001736,127.5,0.5,0,0,1,8,4.65,3.15,9609.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,832068,802816,0,448,448,1,16,16,1,81,0.06640625,1.001276,127.5,0.5,0,0,1,8,5.48,3.59,13001.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,1081924,1048576,0,512,512,1,16,16,1,81,0.06640625,1.000977,127.5,0.5,0,0,1,8,6.78,4.06,16905.0625,512
6,0,81,1,0,0,81,452,0,0,0,0,0,0,1364548,1327104,0,576,576,1,16,16,1,81,0.06640625,1.000772,127.5,0.5,0,0,1,8,7.47,5.04,21321.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,1679940,1638400,0,640,640,1,16,16,1,81,0.06640625,1.000625,127.5,0.5,0,0,1,8,8.46,5.47,26249.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,2028100,1982464,0,704,704,1,16,16,1,81,0.06640625,1.000517,127.5,0.5,0,0,1,8,9.47,6.1,31689.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,2409028,2359296,0,768,768,1,16,16,1,81,0.06640625,1.000434,127.5,0.5,0,0,1,8,10.64,6.98,37641.0625,256
6,0,81,1,0,0,81,452,0,0,0,0,0,0,2822724,2768896,0,832,832,1,16,16,1,81,0.06640625,1.00037,127.5,0.5,0,0,1,8,12.11,7.99,44105.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,3269188,3211264,0,896,896,1,16,16,1,81,0.06640625,1.000319,127.5,0.5,0,0,1,8,13.38,8.73,51081.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,3748420,3686400,0,960,960,1,16,16,1,81,0.06640625,1.000278,127.5,0.5,0,0,1,8,14.81,9.67,58569.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,4260420,4194304,0,1024,1024,1,16,16,1,81,0.06640625,1.000244,127.5,0.5,0,0,1,8,16.21,10.06,66569.0625,1024
6,0,81,1,0,0,81,452,0,0,0,0,0,0,4805188,4734976,0,1088,1088,1,16,16,1,81,0.06640625,1.000216,127.5,0.5,0,0,1,8,18.1,11.64,75081.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,5382724,5308416,0,1152,1152,1,16,16,1,81,0.06640625,1.000193,127.5,0.5,0,0,1,8,19.88,12.42,84105.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,5993028,5914624,0,1216,1216,1,16,16,1,81,0.06640625,1.000173,127.5,0.5,0,0,1,8,21.54,13.84,93641.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,6636100,6553600,0,1280,1280,1,16,16,1,81,0.06640625,1.000156,127.5,0.5,0,0,1,8,23.9,15.77,103689.0625,256
6,0,81,1,0,0,81,452,0,0,0,0,0,0,7311940,7225344,0,1344,1344,1,16,16,1,81,0.06640625,1.000142,127.5,0.5,0,0,1,8,25.84,17.38,114249.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,8020548,7929856,0,1408,1408,1,16,16,1,81,0.06640625,1.000129,127.5,0.5,0,0,1,8,27.96,18.12,125321.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,8761924,8667136,0,1472,1472,1,16,16,1,81,0.06640625,1.000118,127.5,0.5,0,0,1,8,29.99,19.91,136905.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,9536068,9437184,0,1536,1536,1,16,16,1,81,0.06640625,1.000108,127.5,0.5,0,0,1,8,32.61,21.26,149001.0625,512
6,0,81,1,0,0,81,452,0,0,0,0,0,0,10342980,10240000,0,1600,1600,1,16,16,1,81,0.06640625,1.0001,127.5,0.5,0,0,1,8,34.99,22.7,161609.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,11182660,11075584,0,1664,1664,1,16,16,1,81,0.06640625,1.000093,127.5,0.5,0,0,1,8,37.53,23.2,174729.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,12055108,11943936,0,1728,1728,1,16,16,1,81,0.06640625,1.000086,127.5,0.5,0,0,1,8,40.42,25.74,188361.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,12960324,12845056,0,1792,1792,1,16,16,1,81,0.06640625,1.00008,127.5,0.5,0,0,1,8,43.11,27.79,202505.0625,256
6,0,81,1,0,0,81,452,0,0,0,0,0,0,13898308,13778944,0,1856,1856,1,16,16,1,81,0.06640625,1.000074,127.5,0.5,0,0,1,8,45.89,30.56,217161.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,14869060,14745600,0,1920,1920,1,16,16,1,81,0.06640625,1.000069,127.5,0.5,0,0,1,8,49.01,32.84,232329.0625,128
6,0,81,1,0,0,81,452,0,0,0,0,0,0,15872580,15745024,0,1984,1984,1,16,16,1,81,0.06640625,1.000065,127.5,0.5,0,0,1,8,52.15,36.54,248009.0625,64
6,0,81,1,0,0,81,452,0,0,0,0,0,0,16908868,16777216,0,2048,2048,1,16,16,1,81,0.06640625,1.000061,127.5,0.5,0,0,1,8,55.53,35.69,264201.0625,2048
6,0,121,1,0,0,121,662,0,0,0,0,0,0,22388,16384,0,64,64,1,16,16,1,121,0.06640625,1.0625,127.5,0.5,0,0,1,10,2.53,1.87,349.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,76660,65536,0,128,128,1,16,16,1,121,0.06640625,1.015625,127.5,0.5,0,0,1,10,2.58,2.04,1197.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,163700,147456,0,192,192,1,16,16,1,121,0.06640625,1.006944,127.5,0.5,0,0,1,10,3.2,2.38,2557.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,283508,262144,0,256,256,1,16,16,1,121,0.06640625,1.003906,127.5,0.5,0,0,1,10,3.47,2.73,4429.8125,256
6,0,121,1,0,0,121,662,0,0,0,0,0,0,436084,409600,0,320,320,1,16,16,1,121,0.06640625,1.0025,127.5,0.5,0,0,1,10,4.05,3.14,6813.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,621428,589824,0,384,384,1,16,16,1,121,0.06640625,1.001736,127.5,0.5,0,0,1,10,5.55,3.77,9709.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,839540,802816,0,448,448,1,16,16,1,121,0.06640625,1.001276,127.5,0.5,0,0,1,10,6.51,4.53,13117.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,1090420,1048576,0,512,512,1,16,16,1,121,0.06640625,1.000977,127.5,0.5,0,0,1,10,8.08,5.18,17037.8125,512
6,0,121,1,0,0,121,662,0,0,0,0,0,0,1374068,1327104,0,576,576,1,16,16,1,121,0.06640625,1.000772,127.5,0.5,0,0,1,10,9.17,6.59,21469.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,1690484,1638400,0,640,640,1,16,16,1,121,0.06640625,1.000625,127.5,0.5,0,0,1,10,10.49,7.24,26413.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,2039668,1982464,0,704,704,1,16,16,1,121,0.06640625,1.000517,127.5,0.5,0,0,1,10,12.14,8.27,31869.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,2421620,2359296,0,768,768,1,16,16,1,121,0.06640625,1.000434,127.5,0.5,0,0,1,10,13.77,9.05,37837.8125,256
6,0,121,1,0,0,121,662,0,0,0,0,0,0,2836340,2768896,0,832,832,1,16,16,1,121,0.06640625,1.00037,127.5,0.5,0,0,1,10,15.72,10.21,44317.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,3283828,3211264,0,896,896,1,16,16,1,121,0.06640625,1.000319,127.5,0.5,0,0,1,10,17.51,11.35,51309.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,3764084,3686400,0,960,960,1,16,16,1,121,0.06640625,1.000278,127.5,0.5,0,0,1,10,19.54,12.67,58813.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,4277108,4194304,0,1024,1024,1,16,16,1,121,0.06640625,1.000244,127.5,0.5,0,0,1,10,21.78,13.24,66829.8125,1024
6,0,121,1,0,0,121,662,0,0,0,0,0,0,4822900,4734976,0,1088,1088,1,16,16,1,121,0.06640625,1.000216,127.5,0.5,0,0,1,10,24.18,14.96,75357.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,5401460,5308416,0,1152,1152,1,16,16,1,121,0.06640625,1.000193,127.5,0.5,0,0,1,10,26.64,17.16,84397.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,6012788,5914624,0,1216,1216,1,16,16,1,121,0.06640625,1.000173,127.5,0.5,0,0,1,10,29.07,19.25,93949.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,6656884,6553600,0,1280,1280,1,16,16,1,121,0.06640625,1.000156,127.5,0.5,0,0,1,10,31.93,20.6,104013.8125,256
6,0,121,1,0,0,121,662,0,0,0,0,0,0,7333748,7225344,0,1344,1344,1,16,16,1,121,0.06640625,1.000142,127.5,0.5,0,0,1,10,34.86,22.3,114589.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,8043380,7929856,0,1408,1408,1,16,16,1,121,0.06640625,1.000129,127.5,0.5,0,0,1,10,37.91,23.52,125677.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,8785780,8667136,0,1472,1472,1,16,16,1,121,0.06640625,1.000118,127.5,0.5,0,0,1,10,41.29,25.55,137277.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,9560948,9437184,0,1536,1536,1,16,16,1,121,0.06640625,1.000108,127.5,0.5,0,0,1,10,44.78,27.62,149389.8125,512
6,0,121,1,0,0,121,662,0,0,0,0,0,0,10368884,10240000,0,1600,1600,1,16,16,1,121,0.06640625,1.0001,127.5,0.5,0,0,1,10,48.14,29.62,162013.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,11209588,11075584,0,1664,1664,1,16,16,1,121,0.06640625,1.000093,127.5,0.5,0,0,1,10,51.68,33.89,175149.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,12083060,11943936,0,1728,1728,1,16,16,1,121,0.06640625,1.000086,127.5,0.5,0,0,1,10,55.21,35.89,188797.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,12989300,12845056,0,1792,1792,1,16,16,1,121,0.06640625,1.00008,127.5,0.5,0,0,1,10,59.58,38.34,202957.8125,256
6,0,121,1,0,0,121,662,0,0,0,0,0,0,13928308,13778944,0,1856,1856,1,16,16,1,121,0.06640625,1.000074,127.5,0.5,0,0,1,10,63.22,40.85,217629.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,14900084,14745600,0,1920,1920,1,16,16,1,121,0.06640625,1.000069,127.5,0.5,0,0,1,10,67.36,42.93,232813.8125,128
6,0,121,1,0,0,121,662,0,0,0,0,0,0,15904628,15745024,0,1984,1984,1,16,16,1,121,0.06640625,1.000065,127.5,0.5,0,0,1,10,71.6,45.6,248509.8125,64
6,0,121,1,0,0,121,662,0,0,0,0,0,0,16941940,16777216,0,2048,2048,1,16,16,1,121,0.06640625,1.000061,127.5,0.5,0,0,1,10,75.96,46.34,264717.8125,2048
6,0,169,1,0,0,169,912,0,0,0,0,0,0,23780,16384,0,64,64,1,16,16,1,169,0.06640625,1.0625,127.5,0.5,0,0,1,12,2.36,1.86,371.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,79076,65536,0,128,128,1,16,16,1,169,0.06640625,1.015625,127.5,0.5,0,0,1,12,2.78,2.21,1235.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,167140,147456,0,192,192,1,16,16,1,169,0.06640625,1.006944,127.5,0.5,0,0,1,12,3.15,2.88,2611.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,287972,262144,0,256,256,1,16,16,1,169,0.06640625,1.003906,127.5,0.5,0,0,1,12,3.82,3.08,4499.5625,256
6,0,169,1,0,0,169,912,0,0,0,0,0,0,441572,409600,0,320,320,1,16,16,1,169,0.06640625,1.0025,127.5,0.5,0,0,1,12,4.73,3.61,6899.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,627940,589824,0,384,384,1,16,16,1,169,0.06640625,1.001736,127.5,0.5,0,0,1,12,6.64,4.32,9811.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,847076,802816,0,448,448,1,16,16,1,169,0.06640625,1.001276,127.5,0.5,0,0,1,12,7.86,5.08,13235.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,1098980,1048576,0,512,512,1,16,16,1,169,0.06640625,1.000977,127.5,0.5,0,0,1,12,9.66,6.15,17171.5625,512
6,0,169,1,0,0,169,912,0,0,0,0,0,0,1383652,1327104,0,576,576,1,16,16,1,169,0.06640625,1.000772,127.5,0.5,0,0,1,12,11.53,7.13,21619.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,1701092,1638400,0,640,640,1,16,16,1,169,0.06640625,1.000625,127.5,0.5,0,0,1,12,13.04,8.7,26579.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,2051300,1982464,0,704,704,1,16,16,1,169,0.06640625,1.000517,127.5,0.5,0,0,1,12,15.23,9.84,32051.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,2434276,2359296,0,768,768,1,16,16,1,169,0.06640625,1.000434,127.5,0.5,0,0,1,12,17.26,11.53,38035.5625,256
6,0,169,1,0,0,169,912,0,0,0,0,0,0,2850020,2768896,0,832,832,1,16,16,1,169,0.06640625,1.00037,127.5,0.5,0,0,1,12,19.94,12.87,44531.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,3298532,3211264,0,896,896,1,16,16,1,169,0.06640625,1.000319,127.5,0.5,0,0,1,12,22.58,14.46,51539.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,3779812,3686400,0,960,960,1,16,16,1,169,0.06640625,1.000278,127.5,0.5,0,0,1,12,25.38,16.81,59059.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,4293860,4194304,0,1024,1024,1,16,16,1,169,0.06640625,1.000244,127.5,0.5,0,0,1,12,28.36,18.18,67091.5625,1024
6,0,169,1,0,0,169,912,0,0,0,0,0,0,4840676,4734976,0,1088,1088,1,16,16,1,169,0.06640625,1.000216,127.5,0.5,0,0,1,12,31.57,19.74,75635.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,5420260,5308416,0,1152,1152,1,16,16,1,169,0.06640625,1.000193,127.5,0.5,0,0,1,12,34.84,21.78,84691.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,6032612,5914624,0,1216,1216,1,16,16,1,169,0.06640625,1.000173,127.5,0.5,0,0,1,12,38.39,23.61,94259.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,6677732,6553600,0,1280,1280,1,16,16,1,169,0.06640625,1.000156,127.5,0.5,0,0,1,12,42.26,25.7,104339.5625,256
6,0,169,1,0,0,169,912,0,0,0,0,0,0,7355620,7225344,0,1344,1344,1,16,16,1,169,0.06640625,1.000142,127.5,0.5,0,0,1,12,46.2,29.95,114931.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,8066276,7929856,0,1408,1408,1,16,16,1,169,0.06640625,1.000129,127.5,0.5,0,0,1,12,50.14,31.95,126035.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,8809700,8667136,0,1472,1472,1,16,16,1,169,0.06640625,1.000118,127.5,0.5,0,0,1,12,54.61,35.9,137651.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,9585892,9437184,0,1536,1536,1,16,16,1,169,0.06640625,1.000108,127.5,0.5,0,0,1,12,59.27,38.19,149779.5625,512
6,0,169,1,0,0,169,912,0,0,0,0,0,0,10394852,10240000,0,1600,1600,1,16,16,1,169,0.06640625,1.0001,127.5,0.5,0,0,1,12,63.9,40.71,162419.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,11236580,11075584,0,1664,1664,1,16,16,1,169,0.06640625,1.000093,127.5,0.5,0,0,1,12,68.83,44.39,175571.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,12111076,11943936,0,1728,1728,1,16,16,1,169,0.06640625,1.000086,127.5,0.5,0,0,1,12,73.55,46.42,189235.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,13018340,12845056,0,1792,1792,1,16,16,1,169,0.06640625,1.00008,127.5,0.5,0,0,1,12,78.73,48.94,203411.5625,256
6,0,169,1,0,0,169,912,0,0,0,0,0,0,13958372,13778944,0,1856,1856,1,16,16,1,169,0.06640625,1.000074,127.5,0.5,0,0,1,12,84.05,51.93,218099.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,14931172,14745600,0,1920,1920,1,16,16,1,169,0.06640625,1.000069,127.5,0.5,0,0,1,12,89.66,55.37,233299.5625,128
6,0,169,1,0,0,169,912,0,0,0,0,0,0,15936740,15745024,0,1984,1984,1,16,16,1,169,0.06640625,1.000065,127.5,0.5,0,0,1,12,95.19,58.22,249011.5625,64
6,0,169,1,0,0,169,912,0,0,0,0,0,0,16975076,16777216,0,2048,2048,1,16,16,1,169,0.06640625,1.000061,127.5,0.5,0,0,1,12,101.19,60.83,265235.5625,2048
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,25236,16384,0,64,64,1,16,16,1,225,0.06640625,1.0625,127.5,0.5,0,0,1,14,2.27,1.9,394.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,81556,65536,0,128,128,1,16,16,1,225,0.06640625,1.015625,127.5,0.5,0,0,1,14,2.78,2.17,1274.3125,128
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,170644,147456,0,192,192,1,16,16,1,225,0.06640625,1.006944,127.5,0.5,0,0,1,14,3.48,2.66,2666.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,292500,262144,0,256,256,1,16,16,1,225,0.06640625,1.003906,127.5,0.5,0,0,1,14,4.4,3.26,4570.3125,256
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,447124,409600,0,320,320,1,16,16,1,225,0.06640625,1.0025,127.5,0.5,0,0,1,14,5.39,3.92,6986.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,634516,589824,0,384,384,1,16,16,1,225,0.06640625,1.001736,127.5,0.5,0,0,1,14,7.25,4.8,9914.3125,128
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,854676,802816,0,448,448,1,16,16,1,225,0.06640625,1.001276,127.5,0.5,0,0,1,14,9.06,6.2,13354.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,1107604,1048576,0,512,512,1,16,16,1,225,0.06640625,1.000977,127.5,0.5,0,0,1,14,11.59,7.35,17306.3125,512
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,1393300,1327104,0,576,576,1,16,16,1,225,0.06640625,1.000772,127.5,0.5,0,0,1,14,13.73,8.83,21770.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,1711764,1638400,0,640,640,1,16,16,1,225,0.06640625,1.000625,127.5,0.5,0,0,1,14,16.01,10.74,26746.3125,128
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,2062996,1982464,0,704,704,1,16,16,1,225,0.06640625,1.000517,127.5,0.5,0,0,1,14,18.64,12.18,32234.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,2446996,2359296,0,768,768,1,16,16,1,225,0.06640625,1.000434,127.5,0.5,0,0,1,14,21.47,13.79,38234.3125,256
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,2863764,2768896,0,832,832,1,16,16,1,225,0.06640625,1.00037,127.5,0.5,0,0,1,14,24.84,16.52,44746.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,3313300,3211264,0,896,896,1,16,16,1,225,0.06640625,1.000319,127.5,0.5,0,0,1,14,28.2,18.44,51770.3125,128
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,3795604,3686400,0,960,960,1,16,16,1,225,0.06640625,1.000278,127.5,0.5,0,0,1,14,31.78,20.34,59306.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,4310676,4194304,0,1024,1024,1,16,16,1,225,0.06640625,1.000244,127.5,0.5,0,0,1,14,35.44,24.3,67354.3125,1024
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,4858516,4734976,0,1088,1088,1,16,16,1,225,0.06640625,1.000216,127.5,0.5,0,0,1,14,39.77,26.2,75914.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,5439124,5308416,0,1152,1152,1,16,16,1,225,0.06640625,1.000193,127.5,0.5,0,0,1,14,44.45,28.6,84986.3125,128
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,6052500,5914624,0,1216,1216,1,16,16,1,225,0.06640625,1.000173,127.5,0.5,0,0,1,14,48.67,31.05,94570.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,6698644,6553600,0,1280,1280,1,16,16,1,225,0.06640625,1.000156,127.5,0.5,0,0,1,14,53.5,37.12,104666.3125,256
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,7377556,7225344,0,1344,1344,1,16,16,1,225,0.06640625,1.000142,127.5,0.5,0,0,1,14,58.59,37.97,115274.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,8089236,7929856,0,1408,1408,1,16,16,1,225,0.06640625,1.000129,127.5,0.5,0,0,1,14,63.61,40.93,126394.3125,128
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,8833684,8667136,0,1472,1472,1,16,16,1,225,0.06640625,1.000118,127.5,0.5,0,0,1,14,69.32,43.96,138026.3125,64
6,0,225,1,0,0,225,1202,0,0,0,0,0,0,9610900,9437184,0,1536,1536,1,16,16,1,225,0.06640625,1.000108,127.5,0.5,0,0,1,14,75.06,46.79,150170.3125,512
