Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Tahiti Completion Time STDDEV,Devastator Completion Time (ms),Devastator Completion Time STDDEV,AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time STDDEV
2,1,1281,1,0,0,0,2562,0,0,1,0,0,0,6563844,5124,0,1344,1,1,64,1,1,1281,1,1,0,0,0,0,1,0,3.53,2.389372303,4.08,4.480357129,2,2.908607914
2,1,1344,1,0,0,0,2688,0,0,1,0,0,0,7225344,5376,0,1344,1,1,64,1,1,1344,1,1,0,0,0,0,1,0,3.6,2.803569154,4.67,2.775085584,1.85,2.487468593
2,1,1345,1,0,0,0,2690,0,0,1,0,0,0,7236100,5380,0,1408,1,1,64,1,1,1345,1,1,0,0,0,0,1,0,4.08,2.37773001,4.05,3.232259272,1.76,2.577285394
2,1,1408,1,0,0,0,2816,0,0,1,0,0,0,7929856,5632,0,1408,1,1,64,1,1,1408,1,1,0,0,0,0,1,0,3.58,2.687675576,7.02,3.224841081,2.19,2.737498858
2,1,1409,1,0,0,0,2818,0,0,1,0,0,0,7941124,5636,0,1472,1,1,64,1,1,1409,1,1,0,0,0,0,1,0,4.55,2.758169683,4.67,2.929351464,2.12,2.574024087
2,1,1472,1,0,0,0,2944,0,0,1,0,0,0,8667136,5888,0,1472,1,1,64,1,1,1472,1,1,0,0,0,0,1,0,3.86,2.537794318,5.47,3.226313686,2.64,2.844362846
2,1,1473,1,0,0,0,2946,0,0,1,0,0,0,8678916,5892,0,1536,1,1,64,1,1,1473,1,1,0,0,0,0,1,0,4.45,2.558808316,4.62,2.894062888,2.74,2.900413764
2,1,1536,1,0,0,0,3072,0,0,1,0,0,0,9437184,6144,0,1536,1,1,64,1,1,1536,1,1,0,0,0,0,1,0,4.32,2.424376208,12.64,4.148541913,2.66,2.589285616
2,1,1537,1,0,0,0,3074,0,0,1,0,0,0,9449476,6148,0,1600,1,1,64,1,1,1537,1,1,0,0,0,0,1,0,4.42,2.333152374,4.86,3.560954928,2.72,2.767959537
2,1,1600,1,0,0,0,3200,0,0,1,0,0,0,10240000,6400,0,1600,1,1,64,1,1,1600,1,1,0,0,0,0,1,0,4.53,2.63231837,6.56,4.897591245,2.77,2.701314495
2,1,1601,1,0,0,0,3202,0,0,1,0,0,0,10252804,6404,0,1664,1,1,64,1,1,1601,1,1,0,0,0,0,1,0,4.66,2.936732879,5.39,3.161945604,2.76,2.877915913
2,1,1664,1,0,0,0,3328,0,0,1,0,0,0,11075584,6656,0,1664,1,1,64,1,1,1664,1,1,0,0,0,0,1,0,4.48,2.459593462,11.32,3.052474406,2.77,2.834977954
2,1,1665,1,0,0,0,3330,0,0,1,0,0,0,11088900,6660,0,1728,1,1,64,1,1,1665,1,1,0,0,0,0,1,0,4.79,2.259623863,5.74,3.090695715,2.59,2.404558171
2,1,1728,1,0,0,0,3456,0,0,1,0,0,0,11943936,6912,0,1728,1,1,64,1,1,1728,1,1,0,0,0,0,1,0,4.84,2.444258579,7.29,3.694035733,2.69,2.488754709
2,1,1729,1,0,0,0,3458,0,0,1,0,0,0,11957764,6916,0,1792,1,1,64,1,1,1729,1,1,0,0,0,0,1,0,5.23,2.452977782,6.36,4.382967032,2.81,2.985615514
2,1,1792,1,0,0,0,3584,0,0,1,0,0,0,12845056,7168,0,1792,1,1,64,1,1,1792,1,1,0,0,0,0,1,0,5.53,2.974743686,15.69,2.958699038,2.97,3.170031546
2,1,1793,1,0,0,0,3586,0,0,1,0,0,0,12859396,7172,0,1856,1,1,64,1,1,1793,1,1,0,0,0,0,1,0,5.46,2.78,6.93,3.516404414,2.73,2.712397463
2,1,1856,1,0,0,0,3712,0,0,1,0,0,0,13778944,7424,0,1856,1,1,64,1,1,1856,1,1,0,0,0,0,1,0,5.67,2.946370649,8.2,3.111269837,2.74,2.443849423
2,1,1857,1,0,0,0,3714,0,0,1,0,0,0,13793796,7428,0,1920,1,1,64,1,1,1857,1,1,0,0,0,0,1,0,5.52,2.393658288,7.41,3.458597982,2.93,2.597133035
2,1,1920,1,0,0,0,3840,0,0,1,0,0,0,14745600,7680,0,1920,1,1,64,1,1,1920,1,1,0,0,0,0,1,0,5.53,2.559120943,28.72,5.000159997,3.34,3.206929996
2,1,1921,1,0,0,0,3842,0,0,1,0,0,0,14760964,7684,0,1984,1,1,64,1,1,1921,1,1,0,0,0,0,1,0,5.73,2.682741135,7.62,2.61449804,3.17,3.12747502
2,1,1984,1,0,0,0,3968,0,0,1,0,0,0,15745024,7936,0,1984,1,1,64,1,1,1984,1,1,0,0,0,0,1,0,6.26,2.862236887,9.52,3.433598695,3.36,2.590443977
2,1,1985,1,0,0,0,3970,0,0,1,0,0,0,15760900,7940,0,2048,1,1,64,1,1,1985,1,1,0,0,0,0,1,0,6.02,2.469736828,8.91,4.052394354,3.83,3.215758075
2,1,2048,1,0,0,0,4096,0,0,1,0,0,0,16777216,8192,0,2048,1,1,64,1,1,2048,1,1,0,0,0,0,1,0,6.4,2.315167381,23.81,4.859413545,3.78,2.872559834
2,1,2049,1,0,0,0,4098,0,0,1,0,0,0,16793604,8196,0,2112,1,1,64,1,1,2049,1,1,0,0,0,0,1,0,6.5,2.570992026,9.74,2.516426037,3.7,2.773084925
3,1,128,1,0,0,0,192,0,0,2,0,0,0,32768,16384,0,64,64,1,16,16,1,64,0.06640625,0.5,15,0.5,0,0,1,63,1.566666667,3.051593391,2.133333333,4.240545038,1.233333333,3.148368184
3,1,130,1,0,0,0,195,0,0,2,0,0,0,33800,16900,0,80,80,1,16,16,1,65,0.06640625,0.4,15,0.5,0,0,1,64,1.666666667,3.590109871,2.766666667,5.535842804,1.966666667,3.114303917
3,1,256,1,0,0,0,384,0,0,2,0,0,0,131072,65536,0,128,128,1,16,16,1,128,0.06640625,0.25,15,0.5,0,0,1,127,1.733333333,3.949120859,2.266666667,3.365841483,3.233333333,3.729909144
3,1,258,1,0,0,0,387,0,0,2,0,0,0,133128,66564,0,144,144,1,16,16,1,129,0.06640625,0.2222222,15,0.5,0,0,1,128,1.733333333,3.949120859,2.033333333,5.016528237,3.866666667,6.406940681
3,1,384,1,0,0,0,576,0,0,2,0,0,0,294912,147456,0,192,192,1,16,16,1,192,0.06640625,0.1666667,15,0.5,0,0,1,191,3.4,8.187795796,3.6,6.406246951,6.766666667,8.188135047
3,1,386,1,0,0,0,579,0,0,2,0,0,0,297992,148996,0,208,208,1,16,16,1,193,0.06640625,0.1538462,15,0.5,0,0,1,192,2.033333333,5.564670301,4.9,10.67817088,5.366666667,5.570657252
3,1,512,1,0,0,0,768,0,0,2,0,0,0,524288,262144,0,256,256,1,16,16,1,256,0.06640625,0.125,15,0.5,0,0,1,255,2.6,3.421500645,4.333333333,4.735210895,12.83333333,4.171996591
3,1,514,1,0,0,0,771,0,0,2,0,0,0,528392,264196,0,272,272,1,16,16,1,257,0.06640625,0.1176471,15,0.5,0,0,1,256,2.2,4.077580982,4.7,6.914477565,9.4,3.693237063
3,1,640,1,0,0,0,960,0,0,2,0,0,0,819200,409600,0,320,320,1,16,16,1,320,0.06640625,0.1,15,0.5,0,0,1,319,2.766666667,3.94701012,6.666666667,5.676462122,15.36666667,4.556923914
3,1,642,1,0,0,0,963,0,0,2,0,0,0,824328,412164,0,336,336,1,16,16,1,321,0.06640625,0.0952381,15,0.5,0,0,1,320,2.566666667,3.809491071,6.1,4.134005322,14.9,3.467467856
3,1,768,1,0,0,0,1152,0,0,2,0,0,0,1179648,589824,0,384,384,1,16,16,1,384,0.06640625,0.08333334,15,0.5,0,0,1,383,3.3,3.132091953,9.3,8.355237878,24.63333333,5.873575477
3,1,770,1,0,0,0,1155,0,0,2,0,0,0,1185800,592900,0,400,400,1,16,16,1,385,0.06640625,0.08,15,0.5,0,0,1,384,3.066666667,3.365841483,8.933333333,4.449219657,32.33333333,8.303948191
3,1,896,1,0,0,0,1344,0,0,2,0,0,0,1605632,802816,0,448,448,1,16,16,1,448,0.06640625,0.07142857,15,0.5,0,0,1,447,3.633333333,3.410604378,11.3,4.25166634,37.16666667,5.35464492
3,1,898,1,0,0,0,1347,0,0,2,0,0,0,1612808,806404,0,464,464,1,16,16,1,449,0.06640625,0.06896552,15,0.5,0,0,1,448,3.066666667,0.249443826,13.6,7.111493045,40.93333333,9.726024653
3,1,1024,1,0,0,0,1536,0,0,2,0,0,0,2097152,1048576,0,512,512,1,16,16,1,512,0.06640625,0.0625,15,0.5,0,0,1,511,5.533333333,3.063041335,17.46666667,5.524088663,59.73333333,7.754281971
3,1,1026,1,0,0,0,1539,0,0,2,0,0,0,2105352,1052676,0,528,528,1,16,16,1,513,0.06640625,0.06060606,15,0.5,0,0,1,512,4.533333333,2.872087897,17.76666667,7.064858259,59.43333333,6.442997922
3,1,1152,1,0,0,0,1728,0,0,2,0,0,0,2654208,1327104,0,576,576,1,16,16,1,576,0.06640625,0.05555556,15,0.5,0,0,1,575,5.866666667,3.030218181,22,4.885352256,97.86666667,20.72958165
3,1,1154,1,0,0,0,1731,0,0,2,0,0,0,2663432,1331716,0,592,592,1,16,16,1,577,0.06640625,0.05405406,15,0.5,0,0,1,576,5.1,0.3,23.86666667,6.152145064,97.03333333,21.77687356
3,1,1280,1,0,0,0,1920,0,0,2,0,0,0,3276800,1638400,0,640,640,1,16,16,1,640,0.06640625,0.05,15,0.5,0,0,1,639,7.5,2.513297966,29.76666667,5.377008669,129.2666667,30.42579315
3,1,1282,1,0,0,0,1923,0,0,2,0,0,0,3287048,1643524,0,656,656,1,16,16,1,641,0.06640625,0.04878049,15,0.5,0,0,1,640,7,2.828427125,31.33333333,8.125405973,137.6333333,17.40015964
3,1,1408,1,0,0,0,2112,0,0,2,0,0,0,3964928,1982464,0,704,704,1,16,16,1,704,0.06640625,0.04545455,15,0.5,0,0,1,703,8.7,3.056686659,37.66666667,5.752294228,199.4666667,30.28281508
3,1,1410,1,0,0,0,2115,0,0,2,0,0,0,3976200,1988100,0,720,720,1,16,16,1,705,0.06640625,0.04444445,15,0.5,0,0,1,704,8.566666667,2.871507541,40.36666667,8.150596434,212.3666667,33.29813141
3,1,1536,1,0,0,0,2304,0,0,2,0,0,0,4718592,2359296,0,768,768,1,16,16,1,768,0.06640625,0.04166667,15,0.5,0,0,1,767,12.16666667,6.693695209,48.3,5.797413216,425.1666667,11.24005733
3,1,1538,1,0,0,0,2307,0,0,2,0,0,0,4730888,2365444,0,784,784,1,16,16,1,769,0.06640625,0.04081633,15,0.5,0,0,1,768,10.5,3.69459064,49.63333333,6.374340925,445.8,13.03431369
3,1,1664,1,0,0,0,2496,0,0,2,0,0,0,5537792,2768896,0,832,832,1,16,16,1,832,0.06640625,0.03846154,15,0.5,0,0,1,831,14.33333333,6.699917081,62.46666667,8.361552222,771.6666667,64.73656017
3,1,1666,1,0,0,0,2499,0,0,2,0,0,0,5551112,2775556,0,848,848,1,16,16,1,833,0.06640625,0.03773585,15,0.5,0,0,1,832,12.5,3.07408523,63.2,6.799019537,823.5666667,91.87189753
3,1,1792,1,0,0,0,2688,0,0,2,0,0,0,6422528,3211264,0,896,896,1,16,16,1,896,0.06640625,0.03571429,15,0.5,0,0,1,895,15.56666667,2.883092475,75.86666667,4.58063557,1105.233333,153.5477523
3,1,1794,1,0,0,0,2691,0,0,2,0,0,0,6436872,3218436,0,912,912,1,16,16,1,897,0.06640625,0.03508772,15,0.5,0,0,1,896,15.53333333,3.073904502,78.3,8.866228059,1164.633333,132.0692958
3,1,1920,1,0,0,0,2880,0,0,2,0,0,0,7372800,3686400,0,960,960,1,16,16,1,960,0.06640625,0.03333334,15,0.5,0,0,1,959,19.23333333,3.809491071,93.96666667,7.082764683,1459.033333,199.7898034
3,1,1922,1,0,0,0,2883,0,0,2,0,0,0,7388168,3694084,0,976,976,1,16,16,1,961,0.06640625,0.03278688,15,0.5,0,0,1,960,18.7,2.806539981,95.83333333,8.210088645,1516.666667,192.6628027
3,1,2048,1,0,0,0,3072,0,0,2,0,0,0,8388608,4194304,0,1024,1024,1,16,16,1,1024,0.06640625,0.03125,15,0.5,0,0,1,1023,22.7,2.722131518,113.8666667,7.718952145,10505.73333,319.2845057
3,1,2050,1,0,0,0,3075,0,0,2,0,0,0,8405000,4202500,0,1040,1040,1,16,16,1,1025,0.06640625,0.03076923,15,0.5,0,0,1,1024,21.33333333,3.369800522,116.0333333,8.146505727,2192.7,201.6212869
3,1,2176,1,0,0,0,3264,0,0,2,0,0,0,9469952,4734976,0,1088,1088,1,16,16,1,1088,0.06640625,0.02941176,15,0.5,0,0,1,1087,26.33333333,2.98142397,135.2,8.912163972,2949.133333,102.7666396
3,1,2178,1,0,0,0,3267,0,0,2,0,0,0,9487368,4743684,0,1104,1104,1,16,16,1,1089,0.06640625,0.02898551,15,0.5,0,0,1,1088,25.76666667,4.730633033,133.4666667,6.075817275,2955.933333,103.3792156
3,1,2304,1,0,0,0,3456,0,0,2,0,0,0,10616832,5308416,0,1152,1152,1,16,16,1,1152,0.06640625,0.02777778,15,0.5,0,0,1,1151,30.26666667,2.803965446,158.6666667,7.471427054,3741.166667,47.27796057
3,1,2306,1,0,0,0,3459,0,0,2,0,0,0,10635272,5317636,0,1168,1168,1,16,16,1,1153,0.06640625,0.02739726,15,0.5,0,0,1,1152,29.93333333,3.054322984,160.8333333,4.328843828,3634.766667,37.88199514
3,1,2432,1,0,0,0,3648,0,0,2,0,0,0,11829248,5914624,0,1216,1216,1,16,16,1,1216,0.06640625,0.02631579,15,0.5,0,0,1,1215,36.63333333,7.951869102,186.6,8.010826008,4488.466667,73.26651501
3,1,2434,1,0,0,0,3651,0,0,2,0,0,0,11848712,5924356,0,1232,1232,1,16,16,1,1217,0.06640625,0.02597403,15,0.5,0,0,1,1216,38.1,6.446446049,190.0333333,9.516593695,4459.366667,84.63351713
3,1,2560,1,0,0,0,3840,0,0,2,0,0,0,13107200,6553600,0,1280,1280,1,16,16,1,1280,0.06640625,0.025,15,0.5,0,0,1,1279,44.46666667,8.515606588,216.0333333,5.564670301,5360.966667,86.38498455
3,1,2562,1,0,0,0,3843,0,0,2,0,0,0,13127688,6563844,0,1296,1296,1,16,16,1,1281,0.06640625,0.02469136,15,0.5,0,0,1,1280,42.73333333,5.40945674,215.7,5.9,5191,63.18491381
3,1,2688,1,0,0,0,4032,0,0,2,0,0,0,14450688,7225344,0,1344,1344,1,16,16,1,1344,0.06640625,0.02380952,15,0.5,0,0,1,1343,47.5,3.630886026,250.5333333,3.896437119,6012.133333,86.40437232
3,1,2690,1,0,0,0,4035,0,0,2,0,0,0,14472200,7236100,0,1360,1360,1,16,16,1,1345,0.06640625,0.02352941,15,0.5,0,0,1,1344,51.33333333,6.803593822,254.5666667,3.938555855,6096.8,93.30930643
