Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses 2M,least set bit
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1052676,1052676,1088,528,528,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,4.74,6.63,48.95,16448.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1327104,1327104,1088,576,576,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.84,7.65,57.23,20736,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1331716,1331716,1088,592,592,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.57,7.4,60.31,20808.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1638400,1638400,1088,640,640,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.91,7.78,69.01,25600,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1643524,1643524,1088,656,656,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.36,7.54,71.84,25680.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1982464,1982464,1088,704,704,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.25,8.82,82.88,30976,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,1988100,1988100,1088,720,720,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.97,8.26,86.49,31064.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,2359296,2359296,1088,768,768,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,6.43,9.84,98.43,36864,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,2365444,2365444,1088,784,784,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,5.93,8.45,101.74,36960.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,2768896,2768896,1088,832,832,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,6.4,9.75,112.61,43264,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,2775556,2775556,1088,848,848,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,6.12,9.1,117.58,43368.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,3211264,3211264,1088,896,896,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,6.78,10.47,132.21,50176,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,3218436,3218436,1088,912,912,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,6.59,9.75,136.19,50288.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,3686400,3686400,1088,960,960,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,6.89,12.23,150.3,57600,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,3694084,3694084,1088,976,976,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,7.16,10.88,155.07,57720.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,4194304,4194304,1088,1024,1024,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,9.2,15.38,170.75,65536,1024
7,2,1,1,1,1,0,14,0,0,4,0,0,0,4202500,4202500,1088,1040,1040,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,7.78,11.81,176.03,65664.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,4734976,4734976,1088,1088,1088,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,7.35,13.58,190.84,73984,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,4743684,4743684,1088,1104,1104,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,7.64,12.46,197.96,74120.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,5308416,5308416,1088,1152,1152,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,8.51,15.12,217.09,82944,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,5317636,5317636,1088,1168,1168,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,8.31,13.29,220.56,83088.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,5914624,5914624,1088,1216,1216,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,8.91,17.27,239.15,92416,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,5924356,5924356,1088,1232,1232,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,8.58,14.57,244.83,92568.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,6553600,6553600,1088,1280,1280,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,11.99,20.34,263.72,102400,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,6563844,6563844,1088,1296,1296,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,9.88,16.15,270.18,102560.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,7225344,7225344,1088,1344,1344,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,10.06,20.99,292.28,112896,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,7236100,7236100,1088,1360,1360,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,9.61,16.87,299.89,113064.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,7929856,7929856,1088,1408,1408,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,11.34,23.18,320.02,123904,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,7941124,7941124,1088,1424,1424,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,10.85,18.05,325.72,124080.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,8667136,8667136,1088,1472,1472,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,11.24,23.3,349.14,135424,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,8678916,8678916,1088,1488,1488,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,10.98,20.71,356.87,135608.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,9437184,9437184,1088,1536,1536,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,17.77,25.14,377.65,147456,512
7,2,1,1,1,1,0,14,0,0,4,0,0,0,9449476,9449476,1088,1552,1552,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,12.31,21.58,388.55,147648.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,10240000,10240000,1088,1600,1600,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,12.57,27.37,408.8,160000,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,10252804,10252804,1088,1616,1616,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,12.36,23.68,420.02,160200.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,11075584,11075584,1088,1664,1664,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,13.9,29.22,446.66,173056,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,11088900,11088900,1088,1680,1680,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,13.88,24.67,452.56,173264.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,11943936,11943936,1088,1728,1728,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,14.01,31.02,471.72,186624,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,11957764,11957764,1088,1744,1744,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,14.24,27.48,486.9,186840.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,12845056,12845056,1088,1792,1792,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,21.55,31.83,517.41,200704,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,12859396,12859396,1088,1808,1808,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,15.75,27.97,522.04,200928.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,13778944,13778944,1088,1856,1856,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,15.81,32.85,553.99,215296,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,13793796,13793796,1088,1872,1872,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,16.32,30.21,557.8,215528.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,14745600,14745600,1088,1920,1920,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,18.76,36.62,588.31,230400,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,14760964,14760964,1088,1936,1936,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,16.84,31.91,590.29,230640.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,15745024,15745024,1088,1984,1984,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,18.07,37.89,631.98,246016,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,15760900,15760900,1088,2000,2000,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,17.79,32.77,637.49,246264.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,16777216,16777216,1088,2048,2048,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,32.6,41.13,658.79,262144,2048
7,2,1,1,1,1,0,14,0,0,4,0,0,0,16793604,16793604,1088,2064,2064,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,21.12,37.39,675.39,262400.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,17842176,17842176,1088,2112,2112,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,20.97,45.48,714.34,278784,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,17859076,17859076,1088,2128,2128,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,20.71,38.52,720.24,279048.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,18939904,18939904,1088,2176,2176,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,25.5,46.86,749.39,295936,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,18957316,18957316,1088,2192,2192,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,22.79,41.82,760.67,296208.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,20070400,20070400,1088,2240,2240,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,24.2,49.14,795.76,313600,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,20088324,20088324,1088,2256,2256,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,22.84,45,815.63,313880.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,21233664,21233664,1088,2304,2304,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,39.03,52.36,845.89,331776,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,21252100,21252100,1088,2320,2320,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,25.9,46.69,854.99,332064.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,22429696,22429696,1088,2368,2368,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,26.64,54.86,896.01,350464,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,22448644,22448644,1088,2384,2384,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,26,48.44,904.67,350760.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,23658496,23658496,1088,2432,2432,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,33.07,57.11,939.12,369664,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,23677956,23677956,1088,2448,2448,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,27.34,51.46,956.67,369968.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,24920064,24920064,1088,2496,2496,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,30.84,60.16,988.55,389376,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,24940036,24940036,1088,2512,2512,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,29.26,54.48,1001.95,389688.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,26214400,26214400,1088,2560,2560,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,54.74,62.56,1049.74,409600,512
7,2,1,1,1,1,0,14,0,0,4,0,0,0,26234884,26234884,1088,2576,2576,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,30.65,55.95,1058,409920.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,27541504,27541504,1088,2624,2624,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,33.73,65.77,1092.37,430336,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,27562500,27562500,1088,2640,2640,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,31.53,59.56,1109.85,430664.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,28901376,28901376,1088,2688,2688,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,48.19,68.53,1144.29,451584,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,28922884,28922884,1088,2704,2704,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,35.78,62.58,1167.71,451920.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,30294016,30294016,1088,2752,2752,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,43.09,71.27,1202.93,473344,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,30316036,30316036,1088,2768,2768,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,37.69,64.23,1212.32,473688.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,31719424,31719424,1088,2816,2816,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,62.68,75.76,1253.61,495616,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,31741956,31741956,1088,2832,2832,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,40.49,67.11,1274.22,495968.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,33177600,33177600,1088,2880,2880,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,49.67,77.77,1314.32,518400,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,33200644,33200644,1088,2896,2896,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,44.57,71,1291.86,518760.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,34668544,34668544,1088,2944,2944,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,60.42,80.05,1317.46,541696,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,34692100,34692100,1088,2960,2960,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,50.08,72.41,1323.61,542064.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,36192256,36192256,1088,3008,3008,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,55.74,82.92,1387.48,565504,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,36216324,36216324,1088,3024,3024,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,52.17,75.85,1388.44,565880.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,37748736,37748736,1088,3072,3072,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,78.63,84.61,1451.48,589824,1024
7,2,1,1,1,1,0,14,0,0,4,0,0,0,37773316,37773316,1088,3088,3088,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,54.4,77.54,1451.86,590208.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,39337984,39337984,1088,3136,3136,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,61.75,88.47,1498.69,614656,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,39363076,39363076,1088,3152,3152,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,55.88,81.25,1511.59,615048.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,40960000,40960000,1088,3200,3200,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,72.54,93.15,1564.99,640000,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,40985604,40985604,1088,3216,3216,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,58.77,84.13,1579.41,640400.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,42614784,42614784,1088,3264,3264,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,66.87,95.08,1635.07,665856,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,42640900,42640900,1088,3280,3280,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,62.46,86.96,1629.79,666264.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,44302336,44302336,1088,3328,3328,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,82.56,101.01,1702.96,692224,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,44328964,44328964,1088,3344,3344,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,62.94,91.06,1698.2,692640.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,46022656,46022656,1088,3392,3392,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,76.52,101.61,1751.22,719104,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,46049796,46049796,1088,3408,3408,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,67.59,93.33,1779.56,719528.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,47775744,47775744,1088,3456,3456,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,85.92,105.63,1826.81,746496,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,47803396,47803396,1088,3472,3472,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,69.62,96.72,1821.92,746928.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,49561600,49561600,1088,3520,3520,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,81.71,108.54,1901.97,774400,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,49589764,49589764,1088,3536,3536,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,73,99.68,1911.79,774840.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,51380224,51380224,1088,3584,3584,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,102.98,111.53,1965.8,802816,512
7,2,1,1,1,1,0,14,0,0,4,0,0,0,51408900,51408900,1088,3600,3600,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,75.5,102.86,1958.89,803264.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,53231616,53231616,1088,3648,3648,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,89.05,117.12,2026.3,831744,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,53260804,53260804,1088,3664,3664,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,78.47,106.59,2050.94,832200.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,55115776,55115776,1088,3712,3712,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,96.77,121.35,2116.31,861184,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,55145476,55145476,1088,3728,3728,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,82.67,110.09,2101.61,861648.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,57032704,57032704,1088,3776,3776,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,97.65,123.23,2185.07,891136,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,57062916,57062916,1088,3792,3792,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,83.96,113.46,2188.54,891608.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,58982400,58982400,1088,3840,3840,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,113.33,129.13,2254.27,921600,256
7,2,1,1,1,1,0,14,0,0,4,0,0,0,59013124,59013124,1088,3856,3856,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,87.65,117.91,2265.53,922080.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,60964864,60964864,1088,3904,3904,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,103.74,131.62,2328.2,952576,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,60996100,60996100,1088,3920,3920,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,88.31,121.04,2337.65,953064.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,62980096,62980096,1088,3968,3968,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,114.34,136.67,2412.52,984064,128
7,2,1,1,1,1,0,14,0,0,4,0,0,0,63011844,63011844,1088,3984,3984,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,94.16,124.32,2397.75,984560.0625,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,65028096,65028096,1088,4032,4032,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,113.95,140.91,2480.98,1016064,64
7,2,1,1,1,1,0,14,0,0,4,0,0,0,65060356,65060356,1088,4048,4048,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,97.62,129.48,2486.69,1016568.063,16
7,2,1,1,1,1,0,14,0,0,4,0,0,0,67108864,67108864,1088,4096,4096,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,135.19,158.66,2564.54,1048576,4096
7,2,1,1,1,1,0,14,0,0,4,0,0,0,67141636,67141636,1088,4112,4112,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,103.7,140.63,2550.03,1049088.063,16
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.54,1.63,1.54,4,64
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.58,2.24,1.95,4,64
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.87,2.56,2.17,4,64
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.88,2.72,2.22,4,64
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,1.91,2.63,2.3,4,64
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,2.27,3.08,2.68,4,64
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,2.28,3.27,2.8,4,64
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,2.66,3.57,3.17,4,64
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,2.54,3.43,2.93,4,64
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.66,3.75,3.26,4,64
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.76,2.05,2.01,8,128
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.68,1.98,2.13,8,128
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,2.01,2.84,2.5,8,128
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.93,2.76,2.41,8,128
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,2.12,3.03,2.71,8,128
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,2.15,3.22,2.82,8,128
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,2.51,3.38,2.81,8,128
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,2.66,3.56,3.1,8,128
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,2.38,3.12,3.13,8,128
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.65,3.75,3.32,8,128
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.77,2.09,2.09,12,64
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.69,2.09,2.47,12,64
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.78,2.58,2.52,12,64
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.98,2.88,2.89,12,64
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,2,2.97,2.69,12,64
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,2.35,3.02,3.57,12,64
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,2.58,3.38,3.94,12,64
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,2.3,3.45,4.05,12,64
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,2.58,3.45,4.02,12,64
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.68,3.87,4.45,12,64
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.82,2.09,2.26,16,256
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.93,2.42,2.64,16,256
